row_country,row_sector,col_country,value
MEX,27,BEL,10.629335999999999
MEX,27,BGR,0.080928
MEX,27,BRA,85.148618
MEX,27,BRN,0.2584619999999999
MEX,27,CAN,535.09412
MEX,27,CHE,6.276182
MEX,27,CHL,67.276134
MEX,27,CHN,141.418995
MEX,27,COL,35.565753
MEX,27,CRI,21.764518
MEX,27,CYP,0.0245939999999999
MEX,27,CZE,7.953998
MEX,27,DEU,95.186388
MEX,27,DNK,2.051911
MEX,27,ESP,16.970276
MEX,27,EST,0.383241
MEX,27,FIN,4.680452
MEX,27,FRA,43.425923
MEX,27,GBR,39.688817
MEX,27,GRC,0.183713
MEX,27,HRV,0.05537
MEX,27,HUN,2.61539
MEX,27,IDN,6.388531
MEX,27,IND,52.114872
MEX,27,IRL,2.785011
MEX,27,ISL,0.156185
MEX,27,ISR,5.410919
MEX,27,ITA,15.249269000000002
MEX,27,JPN,49.142045
MEX,27,KAZ,6.9321660000000005
MEX,27,KHM,0.148614
MEX,27,KOR,23.352014
MEX,27,LAO,0.023142
MEX,27,LTU,0.197855
MEX,27,LVA,0.025071
MEX,27,MAR,1.914894
MEX,27,MEX,3301.33262
MEX,27,MLT,0.002971
MEX,27,MMR,0.322833
MEX,27,NLD,6.575379
MEX,27,NOR,4.843715
MEX,27,NZL,4.165347
MEX,27,PER,38.220409
MEX,27,PHL,3.907987
MEX,27,POL,12.579571
MEX,27,PRT,2.194722
MEX,27,ROU,2.819019
MEX,27,ROW,444.3903
MEX,27,RUS,10.260015
MEX,27,SAU,68.615564
MEX,27,SGP,15.367976
MEX,27,SVK,1.569888
MEX,27,SVN,1.122854
MEX,27,SWE,1.516472
MEX,27,THA,21.072666
MEX,27,TUN,0.240508
MEX,27,TUR,16.926393
MEX,27,TWN,13.156863
MEX,27,USA,7089.135532
MEX,27,VNM,5.367127
MEX,27,ZAF,14.489426
MEX,28,ARG,40.88017
MEX,28,AUS,58.173126
MEX,28,AUT,5.02847
MEX,28,BEL,20.172774
MEX,28,BGR,0.103126
MEX,28,BRA,79.70671
MEX,28,BRN,1.003375
MEX,28,CAN,478.895637
MEX,28,CHE,5.228193
MEX,28,CHL,46.511677
MEX,28,CHN,115.14594
MEX,28,COL,83.37236200000001
MEX,28,CRI,22.233877
MEX,28,CYP,0.075045
MEX,28,CZE,18.527678
MEX,28,DEU,53.75506
MEX,28,DNK,3.377286
MEX,28,ESP,29.202974
MEX,28,EST,0.415639
MEX,28,FIN,23.535015
MEX,28,FRA,34.690103
MEX,28,GBR,35.421566
MEX,28,GRC,1.022803
MEX,28,HRV,0.237203
MEX,28,HUN,5.364801
MEX,28,IDN,23.965711
MEX,28,IND,45.427837
MEX,28,IRL,3.116127
MEX,28,ISL,0.156974
MEX,28,ISR,10.00404
MEX,28,ITA,21.905374
MEX,28,JPN,42.038584
MEX,28,KAZ,4.442743
MEX,28,KHM,0.75148
MEX,28,KOR,44.097893
MEX,28,LAO,0.089116
MEX,28,LTU,0.313223
MEX,28,LVA,0.052131
MEX,28,MAR,4.9000580000000005
MEX,28,MEX,5020.52554
MEX,28,MLT,0.003284
MEX,28,MMR,1.128943
MEX,28,NLD,6.163687
MEX,28,NOR,8.372113
MEX,28,NZL,7.78089
MEX,28,PER,57.431905
MEX,28,PHL,2.751128
MEX,28,POL,10.463428
MEX,28,PRT,1.855112
MEX,28,ROU,4.454398
MEX,28,ROW,596.525504
MEX,28,RUS,26.333292
MEX,28,SAU,111.817586
MEX,28,SGP,17.238068000000002
MEX,28,SVK,2.596245
MEX,28,SVN,3.298708
MEX,28,SWE,5.553655
MEX,28,THA,13.786708999999998
MEX,28,TUN,0.8587889999999999
MEX,28,TUR,20.534828
MEX,28,TWN,18.883054
MEX,28,USA,7509.77938
MEX,28,VNM,3.159574
MEX,28,ZAF,32.27689
MEX,29T30,ARG,336.86951300000004
MEX,29T30,AUS,413.17873299999997
MEX,29T30,AUT,63.684287000000005
MEX,29T30,BEL,308.808448
MEX,29T30,BGR,0.126134
MEX,29T30,BRA,1203.572512
MEX,29T30,BRN,0.9231809999999999
MEX,29T30,CAN,7133.461673
MEX,29T30,CHE,207.913516
MEX,29T30,CHL,533.245159
MEX,29T30,CHN,733.155724
MEX,29T30,COL,628.3145069999999
MEX,29T30,CRI,152.361308
MEX,29T30,CYP,1.885596
MEX,29T30,CZE,20.650618
MEX,29T30,DEU,1687.978132
MEX,29T30,DNK,18.801754
MEX,29T30,ESP,200.137129
MEX,29T30,EST,3.829257
MEX,29T30,FIN,23.513123999999998
MEX,29T30,FRA,412.832099
MEX,29T30,GBR,269.839499
MEX,29T30,GRC,1.470799
MEX,29T30,HRV,0.114845
MEX,29T30,HUN,6.907138000000001
MEX,29T30,IDN,16.840394
MEX,29T30,IND,173.556149
MEX,29T30,IRL,7.571365
MEX,29T30,ISL,4.059671
MEX,29T30,ISR,92.75094
MEX,29T30,ITA,88.140529
MEX,29T30,JPN,350.42883900000004
MEX,29T30,KAZ,3.911537
MEX,29T30,KHM,2.3771329999999997
MEX,29T30,KOR,164.066579
MEX,29T30,LAO,3.864903
MEX,29T30,LTU,0.138192
MEX,29T30,LVA,0.4231029999999999
MEX,29T30,MAR,21.994821
MEX,29T30,MEX,24479.747996
MEX,29T30,MLT,0.125509
MEX,29T30,MMR,0.5840960000000001
MEX,29T30,NLD,17.896755
MEX,29T30,NOR,39.29558
MEX,29T30,NZL,61.893915
MEX,29T30,PER,245.680356
MEX,29T30,PHL,7.251477
MEX,29T30,POL,138.055601
MEX,29T30,PRT,6.986152
MEX,29T30,ROU,21.094741
MEX,29T30,ROW,3107.927816
MEX,29T30,RUS,145.823486
MEX,29T30,SAU,358.49609999999996
MEX,29T30,SGP,72.633611
MEX,29T30,SVK,4.339481
MEX,29T30,SVN,12.566833
MEX,29T30,SWE,16.959767
MEX,29T30,THA,107.494812
MEX,29T30,TUN,3.655161
MEX,29T30,TUR,52.476429
MEX,29T30,TWN,64.135571
MEX,29T30,USA,74675.081274
MEX,29T30,VNM,23.765676000000003
MEX,29T30,ZAF,163.39064399999998
MEX,31T33,ARG,21.709574
MEX,31T33,AUS,64.03731
MEX,31T33,AUT,10.663807
MEX,31T33,BEL,125.102246
MEX,31T33,BGR,0.121818
MEX,31T33,BRA,58.065713
MEX,31T33,BRN,0.139965
MEX,31T33,CAN,466.47466
MEX,31T33,CHE,29.723504
MEX,31T33,CHL,22.464113
MEX,31T33,CHN,140.298634
MEX,31T33,COL,38.441854
MEX,31T33,CRI,8.298327
MEX,31T33,CYP,0.105353
MEX,31T33,CZE,7.966559
MEX,31T33,DEU,229.791494
MEX,31T33,DNK,2.940567
MEX,31T33,ESP,46.265673
MEX,31T33,EST,0.887195
MEX,31T33,FIN,7.49248
MEX,31T33,FRA,129.312045
MEX,31T33,GBR,43.156795
MEX,31T33,GRC,0.511835
MEX,31T33,HRV,0.0834879999999999
MEX,31T33,HUN,1.388528
MEX,31T33,IDN,8.290189
MEX,31T33,IND,62.000492
MEX,31T33,IRL,52.079347
MEX,31T33,ISL,0.570666
MEX,31T33,ISR,15.505335
MEX,31T33,ITA,25.090428
MEX,31T33,JPN,291.026848
MEX,31T33,KAZ,1.947332
MEX,31T33,KHM,6.400589
MEX,31T33,KOR,31.986339
MEX,31T33,LAO,0.278484
MEX,31T33,LTU,0.122121
MEX,31T33,LVA,0.06255
MEX,31T33,MAR,2.728437
MEX,31T33,MEX,5093.158884
MEX,31T33,MLT,0.035403
MEX,31T33,MMR,0.248665
MEX,31T33,NLD,13.759281
MEX,31T33,NOR,14.70188
MEX,31T33,NZL,8.944895
MEX,31T33,PER,27.226688000000003
MEX,31T33,PHL,3.492065
MEX,31T33,POL,12.873734
MEX,31T33,PRT,0.627756
MEX,31T33,ROU,0.52556
MEX,31T33,ROW,231.661589
MEX,31T33,RUS,33.753431
MEX,31T33,SAU,32.721711
MEX,31T33,SGP,110.45852599999999
MEX,31T33,SVK,1.52855
MEX,31T33,SVN,1.623036
MEX,31T33,SWE,2.517786
MEX,31T33,THA,10.877377
MEX,31T33,TUN,1.5360390000000002
MEX,31T33,TUR,22.764753
MEX,31T33,TWN,15.622535
MEX,31T33,USA,6223.498623
MEX,31T33,VNM,9.360046
MEX,31T33,ZAF,14.15204
MEX,35,ARG,0.029455
MEX,35,AUS,0.042032
MEX,35,AUT,0.00354
MEX,35,BEL,0.013504
MEX,35,BGR,7.9e-05
MEX,35,BRA,0.056194
MEX,35,BRN,0.000734
MEX,35,CAN,0.336309
MEX,35,CHE,0.003312
MEX,35,CHL,0.033209
MEX,35,CHN,0.083399
MEX,35,COL,0.060629
MEX,35,CRI,0.015929
MEX,35,CYP,5.3e-05
MEX,35,CZE,0.013528
MEX,35,DEU,0.035612
MEX,35,DNK,0.002493
MEX,35,ESP,0.020958
MEX,35,EST,0.000298
MEX,35,FIN,0.017167
MEX,35,FRA,0.024546
MEX,35,GBR,0.02541
MEX,35,GRC,0.000745
MEX,35,HRV,0.000173
MEX,35,HUN,0.003927
MEX,35,IDN,0.0175449999999999
MEX,35,IND,0.033861
MEX,35,IRL,0.002004
MEX,35,ISL,0.0001099999999999
MEX,35,ISR,0.007112
MEX,35,ITA,0.0158829999999999
MEX,35,JPN,0.029991
MEX,35,KAZ,0.003247
MEX,35,KHM,0.000509
MEX,35,KOR,0.03198
MEX,35,LAO,5.5e-05
MEX,35,LTU,0.000225
MEX,35,LVA,3.7000000000000005e-05
MEX,35,MAR,0.003545
MEX,35,MEX,4857.141807
MEX,35,MLT,2e-06
MEX,35,MMR,0.000823
MEX,35,NLD,0.0047249999999999
MEX,35,NOR,0.006004
MEX,35,NZL,0.00558
MEX,35,PER,0.041788
MEX,35,PHL,0.002057
MEX,35,POL,0.007358
MEX,35,PRT,0.0013429999999999
MEX,35,ROU,0.003214
MEX,35,ROW,0.429903
MEX,35,RUS,0.0189869999999999
MEX,35,SAU,0.081413
MEX,35,SGP,0.012032000000000001
MEX,35,SVK,0.0018839999999999
MEX,35,SVN,0.002382
MEX,35,SWE,0.004031
MEX,35,THA,0.009861
MEX,35,TUN,0.000619
MEX,35,TUR,0.014877
MEX,35,TWN,0.013658
MEX,35,USA,175.48742099999998
MEX,35,VNM,0.00221
MEX,35,ZAF,0.023258
MEX,36T39,ARG,0.065044
MEX,36T39,AUS,0.090568
MEX,36T39,AUT,0.00879
MEX,36T39,BEL,0.0320119999999999
MEX,36T39,BGR,0.000179
MEX,36T39,BRA,0.122903
MEX,36T39,BRN,0.001625
MEX,36T39,CAN,0.7351909999999999
MEX,36T39,CHE,0.007965
MEX,36T39,CHL,0.074488
MEX,36T39,CHN,0.200288
MEX,36T39,COL,0.134936
MEX,36T39,CRI,0.036951
MEX,36T39,CYP,0.000175
MEX,36T39,CZE,0.028117
MEX,36T39,DEU,0.0922139999999999
MEX,36T39,DNK,0.007722
MEX,36T39,ESP,0.0592689999999999
MEX,36T39,EST,0.000667
MEX,36T39,FIN,0.035405
MEX,36T39,FRA,0.064648
MEX,36T39,GBR,0.0654
MEX,36T39,GRC,0.001662
MEX,36T39,HRV,0.000448
MEX,36T39,HUN,0.008426
MEX,36T39,IDN,0.036738
MEX,36T39,IND,0.073492
MEX,36T39,IRL,0.005775
MEX,36T39,ISL,0.000339
MEX,36T39,ISR,0.015482
MEX,36T39,ITA,0.037533
MEX,36T39,JPN,0.077412
MEX,36T39,KAZ,0.007118
MEX,36T39,KHM,0.0010459999999999
MEX,36T39,KOR,0.067814
MEX,36T39,LAO,0.0001209999999999
MEX,36T39,LTU,0.000663
MEX,36T39,LVA,0.000123
MEX,36T39,MAR,0.007695
MEX,36T39,MEX,3382.015882
MEX,36T39,MLT,1.2e-05
MEX,36T39,MMR,0.001714
MEX,36T39,NLD,0.015568
MEX,36T39,NOR,0.01332
MEX,36T39,NZL,0.012233
MEX,36T39,PER,0.091641
MEX,36T39,PHL,0.004847
MEX,36T39,POL,0.015884
MEX,36T39,PRT,0.003199
MEX,36T39,ROU,0.006838
MEX,36T39,ROW,0.936727
MEX,36T39,RUS,0.040638
MEX,36T39,SAU,0.181825
MEX,36T39,SGP,0.031836
MEX,36T39,SVK,0.00407
MEX,36T39,SVN,0.004894
MEX,36T39,SWE,0.009378
MEX,36T39,THA,0.0216869999999999
MEX,36T39,TUN,0.001326
MEX,36T39,TUR,0.031388
MEX,36T39,TWN,0.030759
MEX,36T39,USA,11.494514
MEX,36T39,VNM,0.0053279999999999
MEX,36T39,ZAF,0.0480439999999999
MEX,41T43,ARG,0.203944
MEX,41T43,AUS,0.124809
MEX,41T43,AUT,0.022563
MEX,41T43,BEL,0.0581189999999999
MEX,41T43,BGR,0.000543
MEX,41T43,BRA,0.174365
MEX,41T43,BRN,0.001416
MEX,41T43,CAN,1.459145
MEX,41T43,CHE,0.043246
MEX,41T43,CHL,0.129473
MEX,41T43,CHN,0.43124
MEX,41T43,COL,0.266189
MEX,41T43,CRI,0.0584989999999999
MEX,41T43,CYP,0.000933
MEX,41T43,CZE,0.013644
MEX,41T43,DEU,0.253196
MEX,41T43,DNK,0.031636
MEX,41T43,ESP,0.263976
MEX,41T43,EST,0.00213
MEX,41T43,FIN,0.012156
MEX,41T43,FRA,0.619431
MEX,41T43,GBR,1.007866
MEX,41T43,GRC,0.003305
MEX,41T43,HRV,0.000637
MEX,41T43,HUN,0.007197
MEX,41T43,IDN,0.02835
MEX,41T43,IND,0.122125
MEX,41T43,IRL,0.016705
MEX,41T43,ISL,0.001435
MEX,41T43,ISR,0.027063
MEX,41T43,ITA,0.143867
MEX,41T43,JPN,0.254273
MEX,41T43,KAZ,0.008947
MEX,41T43,KHM,0.0008269999999999
MEX,41T43,KOR,0.062489
MEX,41T43,LAO,0.0002089999999999
MEX,41T43,LTU,0.001465
MEX,41T43,LVA,0.001277
MEX,41T43,MAR,0.009242
MEX,41T43,MEX,140905.446482
MEX,41T43,MLT,0.000182
MEX,41T43,MMR,0.000593
MEX,41T43,NLD,0.066625
MEX,41T43,NOR,0.02118
MEX,41T43,NZL,0.025069
MEX,41T43,PER,0.1068689999999999
MEX,41T43,PHL,0.022342
MEX,41T43,POL,0.021258
MEX,41T43,PRT,0.016355
MEX,41T43,ROU,0.002877
MEX,41T43,ROW,1.002045
MEX,41T43,RUS,0.098855
MEX,41T43,SAU,0.144079
MEX,41T43,SGP,0.11620899999999999
MEX,41T43,SVK,0.004017
MEX,41T43,SVN,0.001901
MEX,41T43,SWE,0.012688
MEX,41T43,THA,0.039171
MEX,41T43,TUN,0.001573
MEX,41T43,TUR,0.026464
MEX,41T43,TWN,0.023687
MEX,41T43,USA,18.286828
MEX,41T43,VNM,0.011088
MEX,41T43,ZAF,0.028252
MEX,45T47,ARG,117.488336
MEX,45T47,AUS,178.906594
MEX,45T47,AUT,24.119834
MEX,45T47,BEL,75.522334
MEX,45T47,BGR,0.467752
MEX,45T47,BRA,265.532589
MEX,45T47,BRN,0.630553
MEX,45T47,CAN,1339.2494000000002
MEX,45T47,CHE,32.697381
MEX,45T47,CHL,169.90429500000002
MEX,45T47,CHN,399.685868
MEX,45T47,COL,320.675029
MEX,45T47,CRI,108.796283
MEX,45T47,CYP,1.2478900000000002
MEX,45T47,CZE,22.311034
MEX,45T47,DEU,308.820681
MEX,45T47,DNK,16.716691
MEX,45T47,ESP,115.099551
MEX,45T47,EST,1.81296
MEX,45T47,FIN,17.455768
MEX,45T47,FRA,181.134731
MEX,45T47,GBR,159.59147000000002
MEX,45T47,GRC,3.360101
MEX,45T47,HRV,0.399328
MEX,45T47,HUN,6.821398
MEX,45T47,IDN,24.906538
MEX,45T47,IND,119.442455
MEX,45T47,IRL,28.137548
MEX,45T47,ISL,0.956021
MEX,45T47,ISR,26.29812
MEX,45T47,ITA,75.052293
MEX,45T47,JPN,495.82516
MEX,45T47,KAZ,6.06573
MEX,45T47,KHM,0.557044
MEX,45T47,KOR,81.169743
MEX,45T47,LAO,0.278426
MEX,45T47,LTU,1.860715
MEX,45T47,LVA,0.8192870000000001
MEX,45T47,MAR,10.695424
MEX,45T47,MEX,115760.930493
MEX,45T47,MLT,0.1020789999999999
MEX,45T47,MMR,1.0190249999999998
MEX,45T47,NLD,51.700676
MEX,45T47,NOR,19.104251
MEX,45T47,NZL,21.360317
MEX,45T47,PER,173.583874
MEX,45T47,PHL,11.801613
MEX,45T47,POL,30.382508
MEX,45T47,PRT,8.079742
MEX,45T47,ROU,4.072762
MEX,45T47,ROW,1371.318279
MEX,45T47,RUS,57.292596
MEX,45T47,SAU,167.199992
MEX,45T47,SGP,104.967724
MEX,45T47,SVK,5.836574
MEX,45T47,SVN,2.661808
MEX,45T47,SWE,9.20792
MEX,45T47,THA,26.621112
MEX,45T47,TUN,1.921862
MEX,45T47,TUR,38.667553
MEX,45T47,TWN,52.354805
MEX,45T47,USA,17091.070827
MEX,45T47,VNM,12.974223
MEX,45T47,ZAF,32.391166
MEX,49,ARG,35.340953
MEX,49,AUS,36.688309
MEX,49,AUT,8.520318
MEX,49,BEL,20.072515
MEX,49,BGR,0.152712
MEX,49,BRA,60.791825
MEX,49,BRN,0.968307
MEX,49,CAN,343.114246
MEX,49,CHE,7.757984
MEX,49,CHL,51.253884
MEX,49,CHN,202.676624
MEX,49,COL,76.97066799999999
MEX,49,CRI,22.177753
MEX,49,CYP,0.371761
MEX,49,CZE,5.993205
MEX,49,DEU,109.563038
MEX,49,DNK,11.138253
MEX,49,ESP,79.341027
MEX,49,EST,0.440843
MEX,49,FIN,4.800646
MEX,49,FRA,79.857461
MEX,49,GBR,52.061513
MEX,49,GRC,0.90542
MEX,49,HRV,0.136153
MEX,49,HUN,2.246587
MEX,49,IDN,8.462234
MEX,49,IND,40.135699
MEX,49,IRL,5.09086
MEX,49,ISL,0.803721
MEX,49,ISR,7.371265
MEX,49,ITA,23.346005
MEX,49,JPN,105.255933
MEX,49,KAZ,3.818966
MEX,49,KHM,0.222452
MEX,49,KOR,21.684604
MEX,49,LAO,0.049054
MEX,49,LTU,0.265958
MEX,49,LVA,0.223619
MEX,49,MAR,3.263898
MEX,49,MEX,48564.015158
MEX,49,MLT,0.049259
MEX,49,MMR,0.271921
MEX,49,NLD,19.077585
MEX,49,NOR,5.74306
MEX,49,NZL,5.787269
MEX,49,PER,49.341879
MEX,49,PHL,4.623365
MEX,49,POL,7.111749
MEX,49,PRT,2.518633
MEX,49,ROU,0.955274
MEX,49,ROW,413.404613
MEX,49,RUS,15.731693
MEX,49,SAU,118.641174
MEX,49,SGP,46.416984
MEX,49,SVK,1.505298
MEX,49,SVN,0.585622
MEX,49,SWE,3.23467
MEX,49,THA,11.183729
MEX,49,TUN,0.5167660000000001
MEX,49,TUR,9.781355
MEX,49,TWN,16.229094
MEX,49,USA,4359.26725
MEX,49,VNM,5.261468000000001
MEX,49,ZAF,7.983503
MEX,50,ARG,2.657322
MEX,50,AUS,1.135648
MEX,50,AUT,0.221009
MEX,50,BEL,0.5291359999999999
MEX,50,BGR,0.006506
MEX,50,BRA,2.56062
MEX,50,BRN,0.01398
MEX,50,CAN,20.322556
MEX,50,CHE,0.4119799999999999
MEX,50,CHL,1.524075
MEX,50,CHN,7.7841450000000005
MEX,50,COL,3.457922
MEX,50,CRI,0.571825
MEX,50,CYP,0.011183
MEX,50,CZE,0.134048
MEX,50,DEU,3.97146
MEX,50,DNK,0.379961
MEX,50,ESP,3.749289
MEX,50,EST,0.022542
MEX,50,FIN,0.11145
MEX,50,FRA,2.441597
MEX,50,GBR,2.861342
MEX,50,GRC,0.036526
MEX,50,HRV,0.007384
MEX,50,HUN,0.08196
MEX,50,IDN,0.300049
MEX,50,IND,1.980712
MEX,50,IRL,0.15569
MEX,50,ISL,0.018007
MEX,50,ISR,0.296057
MEX,50,ITA,1.791731
MEX,50,JPN,2.407536
MEX,50,KAZ,0.102064
MEX,50,KHM,0.005293
MEX,50,KOR,0.719055
MEX,50,LAO,0.001364
MEX,50,LTU,0.017228
MEX,50,LVA,0.0152
MEX,50,MAR,0.110412
MEX,50,MEX,510.8366
MEX,50,MLT,0.00376
MEX,50,MMR,0.008114
MEX,50,NLD,0.70541
MEX,50,NOR,0.2254719999999999
MEX,50,NZL,0.267843
MEX,50,PER,1.523966
MEX,50,PHL,0.24622
MEX,50,POL,0.224897
MEX,50,PRT,0.194236
MEX,50,ROU,0.024962
MEX,50,ROW,11.702438
MEX,50,RUS,0.874934
MEX,50,SAU,1.919949
MEX,50,SGP,1.195906
MEX,50,SVK,0.046241
MEX,50,SVN,0.014658
MEX,50,SWE,0.110087
MEX,50,THA,0.544624
MEX,50,TUN,0.019999
MEX,50,TUR,0.285894
MEX,50,TWN,0.219634
MEX,50,USA,262.34782399999995
MEX,50,VNM,0.1126139999999999
MEX,50,ZAF,0.266378
MEX,51,ARG,9.91906
MEX,51,AUS,2.583654
MEX,51,AUT,0.503256
MEX,51,BEL,0.942516
MEX,51,BGR,0.02194
MEX,51,BRA,6.404148
MEX,51,BRN,0.062259
MEX,51,CAN,63.641635
MEX,51,CHE,1.269552
MEX,51,CHL,3.65276
MEX,51,CHN,42.285202000000005
MEX,51,COL,8.459857
MEX,51,CRI,0.8872
MEX,51,CYP,0.037114
MEX,51,CZE,0.184781
MEX,51,DEU,17.882871
MEX,51,DNK,1.7100419999999998
MEX,51,ESP,13.007908
MEX,51,EST,0.058871
MEX,51,FIN,0.175685
MEX,51,FRA,7.171297
MEX,51,GBR,9.414189
MEX,51,GRC,0.135011
MEX,51,HRV,0.025456
MEX,51,HUN,0.249053
MEX,51,IDN,1.788455
MEX,51,IND,5.673695
MEX,51,IRL,0.250294
MEX,51,ISL,0.0949829999999999
MEX,51,ISR,0.938647
MEX,51,ITA,5.488658999999999
MEX,51,JPN,2.6869
MEX,51,KAZ,0.352191
MEX,51,KHM,0.040191
MEX,51,KOR,1.833192
MEX,51,LAO,0.007138
MEX,51,LTU,0.04445
MEX,51,LVA,0.039639
MEX,51,MAR,0.360197
MEX,51,MEX,9737.805039
MEX,51,MLT,0.031721
MEX,51,MMR,0.011479
MEX,51,NLD,1.839973
MEX,51,NOR,0.6247870000000001
MEX,51,NZL,1.426905
MEX,51,PER,3.041664
MEX,51,PHL,1.194034
MEX,51,POL,0.363257
MEX,51,PRT,0.538987
MEX,51,ROU,0.037543
MEX,51,ROW,31.312097
MEX,51,RUS,3.664614
MEX,51,SAU,9.639758
MEX,51,SGP,5.097381
MEX,51,SVK,0.0698
MEX,51,SVN,0.020198
MEX,51,SWE,0.5458149999999999
MEX,51,THA,1.90335
MEX,51,TUN,0.058894
MEX,51,TUR,0.901552
MEX,51,TWN,1.112308
MEX,51,USA,666.1614490000001
MEX,51,VNM,0.3932009999999999
MEX,51,ZAF,0.919103
MEX,52,ARG,1.821047
MEX,52,AUS,2.495891
MEX,52,AUT,0.341318
MEX,52,BEL,1.074299
MEX,52,BGR,0.006804
MEX,52,BRA,4.162348
MEX,52,BRN,0.012625
MEX,52,CAN,19.796839
MEX,52,CHE,0.427104
MEX,52,CHL,2.861471
MEX,52,CHN,6.765702999999999
MEX,52,COL,4.951983
MEX,52,CRI,1.566606
MEX,52,CYP,0.024707
MEX,52,CZE,0.48939
MEX,52,DEU,4.486374
MEX,52,DNK,3.1618500000000003
MEX,52,ESP,2.2553140000000003
MEX,52,EST,0.024149
MEX,52,FIN,0.3225849999999999
MEX,52,FRA,3.476471
MEX,52,GBR,2.398802
MEX,52,GRC,0.0531009999999999
MEX,52,HRV,0.005719
MEX,52,HUN,0.1107689999999999
MEX,52,IDN,0.5277050000000001
MEX,52,IND,2.011532
MEX,52,IRL,0.354091
MEX,52,ISL,0.013799
MEX,52,ISR,0.636821
MEX,52,ITA,1.234165
MEX,52,JPN,7.94292
MEX,52,KAZ,0.106223
MEX,52,KHM,0.014862
MEX,52,KOR,1.404956
MEX,52,LAO,0.002134
MEX,52,LTU,0.020897
MEX,52,LVA,0.012178
MEX,52,MAR,0.224459
MEX,52,MEX,5152.451021000001
MEX,52,MLT,0.0013959999999999
MEX,52,MMR,0.027502
MEX,52,NLD,0.931292
MEX,52,NOR,0.314569
MEX,52,NZL,0.303671
MEX,52,PER,3.269424
MEX,52,PHL,0.203272
MEX,52,POL,0.480359
MEX,52,PRT,0.139605
MEX,52,ROU,0.064993
MEX,52,ROW,23.88804
MEX,52,RUS,0.84301
MEX,52,SAU,3.952946
MEX,52,SGP,2.283587
MEX,52,SVK,0.096552
MEX,52,SVN,0.040455
MEX,52,SWE,0.175623
MEX,52,THA,0.8592
MEX,52,TUN,0.034929
MEX,52,TUR,0.655026
MEX,52,TWN,0.711519
MEX,52,USA,250.526537
MEX,52,VNM,0.231541
MEX,52,ZAF,0.495373
MEX,53,ARG,0.207612
MEX,53,AUS,0.0455109999999999
MEX,53,AUT,0.011103
MEX,53,BEL,0.018404999999999998
MEX,53,BGR,0.000316
MEX,53,BRA,0.123136
MEX,53,BRN,0.0013789999999999
MEX,53,CAN,1.254785
MEX,53,CHE,0.029137
MEX,53,CHL,0.074068
MEX,53,CHN,0.791545
MEX,53,COL,0.173144
MEX,53,CRI,0.012965
MEX,53,CYP,0.00029
MEX,53,CZE,0.002678
MEX,53,DEU,0.202427
MEX,53,DNK,0.0261589999999999
MEX,53,ESP,0.182693
MEX,53,EST,0.001296
MEX,53,FIN,0.003068
MEX,53,FRA,0.1248239999999999
MEX,53,GBR,0.213936
MEX,53,GRC,0.00159
MEX,53,HRV,0.00047
MEX,53,HUN,0.004158
MEX,53,IDN,0.022715
MEX,53,IND,0.096824
MEX,53,IRL,0.003019
MEX,53,ISL,0.001055
MEX,53,ISR,0.016728
MEX,53,ITA,0.1115579999999999
MEX,53,JPN,0.034332
MEX,53,KAZ,0.00711
MEX,53,KHM,0.000657
MEX,53,KOR,0.035341
MEX,53,LAO,0.000147
MEX,53,LTU,0.000931
MEX,53,LVA,0.0008489999999999
MEX,53,MAR,0.004353
MEX,53,MEX,1093.754848
MEX,53,MLT,0.000115
MEX,53,MMR,0.000118
MEX,53,NLD,0.036856
MEX,53,NOR,0.011778
MEX,53,NZL,0.018802
MEX,53,PER,0.05695
MEX,53,PHL,0.024462
MEX,53,POL,0.00712
MEX,53,PRT,0.011024
MEX,53,ROU,0.000636
MEX,53,ROW,0.484164
MEX,53,RUS,0.078482
MEX,53,SAU,0.095586
MEX,53,SGP,0.092685
MEX,53,SVK,0.001359
MEX,53,SVN,0.000361
MEX,53,SWE,0.009154
MEX,53,THA,0.036709
MEX,53,TUN,0.000828
MEX,53,TUR,0.009907
MEX,53,TWN,0.006443
MEX,53,USA,17.002033
MEX,53,VNM,0.0073669999999999
MEX,53,ZAF,0.012988
MEX,55T56,ARG,89.37726500000001
MEX,55T56,AUS,25.220538
MEX,55T56,AUT,4.535852
MEX,55T56,BEL,7.233409
MEX,55T56,BGR,0.14271
MEX,55T56,BRA,53.074988
MEX,55T56,BRN,0.818788
MEX,55T56,CAN,552.295422
MEX,55T56,CHE,13.383355
MEX,55T56,CHL,29.941743
MEX,55T56,CHN,457.031806
MEX,55T56,COL,77.02333
MEX,55T56,CRI,5.118267
MEX,55T56,CYP,0.183283
MEX,55T56,CZE,1.0769019999999998
MEX,55T56,DEU,91.837146
MEX,55T56,DNK,12.591606
MEX,55T56,ESP,94.750208
MEX,55T56,EST,0.727734
MEX,55T56,FIN,1.1208669999999998
MEX,55T56,FRA,54.078819
MEX,55T56,GBR,82.90767100000001
MEX,55T56,GRC,0.8619490000000001
MEX,55T56,HRV,0.216016
MEX,55T56,HUN,2.135546
MEX,55T56,IDN,13.617563
MEX,55T56,IND,52.855299
MEX,55T56,IRL,1.510956
MEX,55T56,ISL,0.56567
MEX,55T56,ISR,8.296978000000001
MEX,55T56,ITA,53.968175
MEX,55T56,JPN,15.861446
MEX,55T56,KAZ,3.900897
