row_country,row_sector,col_country,col_sector,value
ZAF,64T66,RUS,58T60,0.0125850000000348
ZAF,64T66,RUS,61,0.0398419999739594
ZAF,64T66,RUS,62T63,0.0251009999932525
ZAF,64T66,RUS,64T66,2.2988729994469246
ZAF,64T66,RUS,68,0.3833929999252367
ZAF,64T66,RUS,69T75,0.1431639999940394
ZAF,64T66,RUS,77T82,0.055809999980109
ZAF,64T66,RUS,84,0.0459239999886655
ZAF,64T66,RUS,85,0.0062359999974401
ZAF,64T66,RUS,86T88,0.0391559999960832
ZAF,64T66,RUS,90T93,0.0378699999719295
ZAF,64T66,RUS,94T98,0.01536899999477
ZAF,64T66,SAU,01T02,0.2635819991853176
ZAF,64T66,SAU,03,0.0197769998185365
ZAF,64T66,SAU,05T06,0.3658539997339528
ZAF,64T66,SAU,07T08,0.0171169997993619
ZAF,64T66,SAU,10T12,0.2976449996034281
ZAF,64T66,SAU,13T15,0.2288859984344173
ZAF,64T66,SAU,16,0.0804229976907943
ZAF,64T66,SAU,17T18,0.2367239998569908
ZAF,64T66,SAU,19,0.7813419988671592
ZAF,64T66,SAU,20,0.7053209993000815
ZAF,64T66,SAU,21,0.0236449990541336
ZAF,64T66,SAU,22,0.1360849996999397
ZAF,64T66,SAU,23,0.2395339998093523
ZAF,64T66,SAU,24,0.2307229990804911
ZAF,64T66,SAU,25,0.1637729999077405
ZAF,64T66,SAU,26,0.007405998476573
ZAF,64T66,SAU,27,0.1490119993745013
ZAF,64T66,SAU,28,0.1338629997721044
ZAF,64T66,SAU,29T30,0.0492139971306998
ZAF,64T66,SAU,31T33,0.2916730006407243
ZAF,64T66,SAU,35,0.506990999691238
ZAF,64T66,SAU,36T39,0.0466589999420963
ZAF,64T66,SAU,41T43,5.442282998040936
ZAF,64T66,SAU,45T47,2.2993919980548814
ZAF,64T66,SAU,49,0.7633949979470217
ZAF,64T66,SAU,50,0.0781509993755122
ZAF,64T66,SAU,51,0.3544980001712633
ZAF,64T66,SAU,52,0.2010079995474847
ZAF,64T66,SAU,53,0.0210069989266841
ZAF,64T66,SAU,55T56,0.1720369999363827
ZAF,64T66,SAU,58T60,0.0042969999217587
ZAF,64T66,SAU,61,0.9837519993102564
ZAF,64T66,SAU,62T63,0.0412349992171356
ZAF,64T66,SAU,64T66,1.8841819982678152
ZAF,64T66,SAU,68,0.4100269998823856
ZAF,64T66,SAU,69T75,0.919304998484854
ZAF,64T66,SAU,77T82,2.0641369979177115
ZAF,64T66,SAU,84,0.2111399999853738
ZAF,64T66,SAU,85,0.5838719999732761
ZAF,64T66,SAU,86T88,0.6992039998462473
ZAF,64T66,SAU,90T93,0.0248459998357091
ZAF,64T66,SAU,94T98,0.0707709999716579
ZAF,64T66,SGP,01T02,0.0977679999498769
ZAF,64T66,SGP,03,0.0155439999462185
ZAF,64T66,SGP,05T06,0.0925349998813581
ZAF,64T66,SGP,07T08,0.0192290000084523
ZAF,64T66,SGP,10T12,0.4466339998987528
ZAF,64T66,SGP,13T15,0.0644639998860588
ZAF,64T66,SGP,16,0.0355499999765415
ZAF,64T66,SGP,17T18,0.0818419998565521
ZAF,64T66,SGP,19,0.2541899997441474
ZAF,64T66,SGP,20,0.4530799995898596
ZAF,64T66,SGP,21,0.0388370000208725
ZAF,64T66,SGP,22,0.083971999879378
ZAF,64T66,SGP,23,0.0835740000921957
ZAF,64T66,SGP,24,0.0896399999123777
ZAF,64T66,SGP,25,0.1402890003398368
ZAF,64T66,SGP,26,0.5952179998628652
ZAF,64T66,SGP,27,0.0632740000001761
ZAF,64T66,SGP,28,0.3112909994792083
ZAF,64T66,SGP,29T30,0.206355999807325
ZAF,64T66,SGP,31T33,0.1132719998622791
ZAF,64T66,SGP,35,0.2145489998171771
ZAF,64T66,SGP,36T39,0.0740969995582786
ZAF,64T66,SGP,41T43,1.171189999903687
ZAF,64T66,SGP,45T47,9.503444995284427
ZAF,64T66,SGP,49,0.6647830002737332
ZAF,64T66,SGP,50,1.7922339995651555
ZAF,64T66,SGP,51,0.4922510002988984
ZAF,64T66,SGP,52,0.7937410005531832
ZAF,64T66,SGP,53,0.0610359998585806
ZAF,64T66,SGP,55T56,0.5565999992180706
ZAF,64T66,SGP,58T60,0.0663679998201409
ZAF,64T66,SGP,61,0.1402790001616427
ZAF,64T66,SGP,62T63,0.2624260000883405
ZAF,64T66,SGP,64T66,61.735319979721226
ZAF,64T66,SGP,68,1.361527000223341
ZAF,64T66,SGP,69T75,1.0346510005691332
ZAF,64T66,SGP,77T82,0.5745579998457623
ZAF,64T66,SGP,84,5.074931001793903
ZAF,64T66,SGP,85,0.1991469999120004
ZAF,64T66,SGP,86T88,0.5988420000093977
ZAF,64T66,SGP,90T93,0.2499140002137743
ZAF,64T66,SGP,94T98,0.1136309999335553
ZAF,64T66,SVK,01T02,4.800000004315837e-05
ZAF,64T66,SVK,03,1.999983842360095e-06
ZAF,64T66,SVK,05T06,4.2999991974829325e-05
ZAF,64T66,SVK,07T08,1.29999998976421e-05
ZAF,64T66,SVK,10T12,5.8999999983478864e-05
ZAF,64T66,SVK,13T15,2.6999999762763685e-05
ZAF,64T66,SVK,16,4.1999999866264446e-05
ZAF,64T66,SVK,17T18,5.800000034916236e-05
ZAF,64T66,SVK,19,0.0010350000002613
ZAF,64T66,SVK,20,1.700000007918562e-05
ZAF,64T66,SVK,21,1.999999793538862e-06
ZAF,64T66,SVK,22,3.900000006508599e-05
ZAF,64T66,SVK,23,2.7999999980099665e-05
ZAF,64T66,SVK,24,3.6999999873121984e-05
ZAF,64T66,SVK,25,6.099999982417026e-05
ZAF,64T66,SVK,26,7.600000028221287e-05
ZAF,64T66,SVK,27,0.000115999999971
ZAF,64T66,SVK,28,3.500000006705783e-05
ZAF,64T66,SVK,29T30,0.0003499999992262
ZAF,64T66,SVK,31T33,2.099999995152769e-05
ZAF,64T66,SVK,35,0.0001539999991926
ZAF,64T66,SVK,36T39,0.0002390000007528
ZAF,64T66,SVK,41T43,5.499999991445177e-05
ZAF,64T66,SVK,45T47,0.0005749999991548
ZAF,64T66,SVK,49,0.0003769999993627
ZAF,64T66,SVK,50,7.999993787063788e-06
ZAF,64T66,SVK,51,0.0002979999934661
ZAF,64T66,SVK,52,0.0002709999987457
ZAF,64T66,SVK,53,4.499999874739404e-05
ZAF,64T66,SVK,55T56,5.299999983619841e-05
ZAF,64T66,SVK,58T60,6.700000121000916e-05
ZAF,64T66,SVK,61,3.299999968311885e-05
ZAF,64T66,SVK,62T63,0.0016639999866961
ZAF,64T66,SVK,64T66,0.0502680002051077
ZAF,64T66,SVK,68,0.0010400000009719
ZAF,64T66,SVK,69T75,0.0016699999963398
ZAF,64T66,SVK,77T82,0.0037480000000233
ZAF,64T66,SVK,84,0.0030230000045611
ZAF,64T66,SVK,85,0.0001980000004594
ZAF,64T66,SVK,86T88,0.0001179999990108
ZAF,64T66,SVK,90T93,8.899999950018969e-05
ZAF,64T66,SVK,94T98,0.0002219999967839
ZAF,64T66,SVN,01T02,0.0187600001774514
ZAF,64T66,SVN,03,7.099983526531164e-05
ZAF,64T66,SVN,05T06,0.000902999491507
ZAF,64T66,SVN,07T08,0.0021420000760305
ZAF,64T66,SVN,10T12,0.0036489999908661
ZAF,64T66,SVN,13T15,0.001026999986355
ZAF,64T66,SVN,16,0.0024390000673618
ZAF,64T66,SVN,17T18,0.0037829999269667
ZAF,64T66,SVN,19,7.999937963422932e-06
ZAF,64T66,SVN,20,0.0030490000507666
ZAF,64T66,SVN,21,0.0033129999802414
ZAF,64T66,SVN,22,0.0040860000242042
ZAF,64T66,SVN,23,0.0033219999711021
ZAF,64T66,SVN,24,0.0056070000047272
ZAF,64T66,SVN,25,0.0074919999617116
ZAF,64T66,SVN,26,0.0012309999842114
ZAF,64T66,SVN,27,0.0083439999430156
ZAF,64T66,SVN,28,0.0054870000121528
ZAF,64T66,SVN,29T30,0.0056029999614741
ZAF,64T66,SVN,31T33,0.0050099999764198
ZAF,64T66,SVN,35,0.0229179997152432
ZAF,64T66,SVN,36T39,0.0060849998271474
ZAF,64T66,SVN,41T43,0.0146719999647621
ZAF,64T66,SVN,45T47,0.0371979999181731
ZAF,64T66,SVN,49,0.0357620000153432
ZAF,64T66,SVN,50,4.999998305201682e-05
ZAF,64T66,SVN,51,0.0024579999141824
ZAF,64T66,SVN,52,0.0079899999664461
ZAF,64T66,SVN,53,0.0029790000590791
ZAF,64T66,SVN,55T56,0.0057240000370248
ZAF,64T66,SVN,58T60,0.0009929999766779
ZAF,64T66,SVN,61,0.0019539999817522
ZAF,64T66,SVN,62T63,0.0020069999933746
ZAF,64T66,SVN,64T66,0.1762469989393726
ZAF,64T66,SVN,68,0.0483329997977147
ZAF,64T66,SVN,69T75,0.0113289999930689
ZAF,64T66,SVN,77T82,0.0059990000085482
ZAF,64T66,SVN,84,0.012320999869538
ZAF,64T66,SVN,85,0.0035620000149614
ZAF,64T66,SVN,86T88,0.0067820000095634
ZAF,64T66,SVN,90T93,0.0050150000450916
ZAF,64T66,SVN,94T98,0.0042209999815138
ZAF,64T66,SWE,01T02,0.0321700000063231
ZAF,64T66,SWE,03,0.0004399999362989
ZAF,64T66,SWE,05T06,0.0007600000706755
ZAF,64T66,SWE,07T08,0.0042089999999756
ZAF,64T66,SWE,10T12,0.0097299999880994
ZAF,64T66,SWE,13T15,0.0014610000280472
ZAF,64T66,SWE,16,0.0284150000182144
ZAF,64T66,SWE,17T18,0.0317089999930899
ZAF,64T66,SWE,19,0.0002699999994292
ZAF,64T66,SWE,20,0.011675999994681
ZAF,64T66,SWE,21,0.0091300000051169
ZAF,64T66,SWE,22,0.0055249999712355
ZAF,64T66,SWE,23,0.0044199999882187
ZAF,64T66,SWE,24,0.0277199999425182
ZAF,64T66,SWE,25,0.0160830000067437
ZAF,64T66,SWE,26,0.0037149999993234
ZAF,64T66,SWE,27,0.0056509999769509
ZAF,64T66,SWE,28,0.0323049999887861
ZAF,64T66,SWE,29T30,0.0961099999604481
ZAF,64T66,SWE,31T33,0.0157599999763631
ZAF,64T66,SWE,35,0.0252600000041872
ZAF,64T66,SWE,36T39,0.0197010000088535
ZAF,64T66,SWE,41T43,0.0257570000022086
ZAF,64T66,SWE,45T47,0.050814999979929
ZAF,64T66,SWE,49,0.033541000003256
ZAF,64T66,SWE,50,0.0009619999960295
ZAF,64T66,SWE,51,0.0030189999971069
ZAF,64T66,SWE,52,0.0434190000482784
ZAF,64T66,SWE,53,0.0095869999909974
ZAF,64T66,SWE,55T56,0.0132829999979926
ZAF,64T66,SWE,58T60,0.0042079999980323
ZAF,64T66,SWE,61,0.0062449999924231
ZAF,64T66,SWE,62T63,0.0150410000057018
ZAF,64T66,SWE,64T66,0.1280579998101712
ZAF,64T66,SWE,68,0.2181639997637962
ZAF,64T66,SWE,69T75,0.0958189999651792
ZAF,64T66,SWE,77T82,0.0329439999929833
ZAF,64T66,SWE,84,0.0390899999653179
ZAF,64T66,SWE,85,0.0028529999991887
ZAF,64T66,SWE,86T88,0.0074900000017174
ZAF,64T66,SWE,90T93,0.0068589999968201
ZAF,64T66,SWE,94T98,0.0126159999772843
ZAF,64T66,THA,01T02,0.2499329999299685
ZAF,64T66,THA,03,0.0169989999460663
ZAF,64T66,THA,05T06,0.0237579998060564
ZAF,64T66,THA,07T08,0.0204779997044806
ZAF,64T66,THA,10T12,0.2253940000188359
ZAF,64T66,THA,13T15,0.1441229998860236
ZAF,64T66,THA,16,0.0290439999518092
ZAF,64T66,THA,17T18,0.0320299999789463
ZAF,64T66,THA,19,0.0160509999417836
ZAF,64T66,THA,20,0.2048719997620255
ZAF,64T66,THA,21,0.0161499999330452
ZAF,64T66,THA,22,0.1120930000128406
ZAF,64T66,THA,23,0.097865999905594
ZAF,64T66,THA,24,0.0481319999355619
ZAF,64T66,THA,25,0.0376490000791052
ZAF,64T66,THA,26,0.0519189999773454
ZAF,64T66,THA,27,0.0394929999414985
ZAF,64T66,THA,28,0.038224999974524
ZAF,64T66,THA,29T30,0.1900099999765691
ZAF,64T66,THA,31T33,0.1258989998491794
ZAF,64T66,THA,35,0.2452839999047254
ZAF,64T66,THA,36T39,0.0229150000154317
ZAF,64T66,THA,41T43,0.1102679999957579
ZAF,64T66,THA,45T47,0.7777139995564751
ZAF,64T66,THA,49,0.1719269999882057
ZAF,64T66,THA,50,0.0653949999551261
ZAF,64T66,THA,51,0.104348999958967
ZAF,64T66,THA,52,0.0092970000122745
ZAF,64T66,THA,53,0.0195009997890126
ZAF,64T66,THA,55T56,0.1301859999753946
ZAF,64T66,THA,58T60,0.0284589999820769
ZAF,64T66,THA,61,0.0931729999535804
ZAF,64T66,THA,62T63,0.0250189999564799
ZAF,64T66,THA,64T66,1.1510310002032669
ZAF,64T66,THA,68,0.1085500000371685
ZAF,64T66,THA,69T75,0.0460029999924281
ZAF,64T66,THA,77T82,0.0733649997920697
ZAF,64T66,THA,84,0.0068449999999995
ZAF,64T66,THA,85,0.0186910000041115
ZAF,64T66,THA,86T88,0.0269360000048557
ZAF,64T66,THA,90T93,0.0043189999999225
ZAF,64T66,THA,94T98,0.0348060000107696
ZAF,64T66,TUN,01T02,0.0112579999620917
ZAF,64T66,TUN,03,0.0012749999532627
ZAF,64T66,TUN,05T06,0.0077839998816232
ZAF,64T66,TUN,07T08,0.0026199998381288
ZAF,64T66,TUN,10T12,0.007694999986882
ZAF,64T66,TUN,13T15,0.0110439999097259
ZAF,64T66,TUN,16,0.0007279998757887
ZAF,64T66,TUN,17T18,0.0012229998450968
ZAF,64T66,TUN,19,4.9000000611491847e-05
ZAF,64T66,TUN,20,0.0024349999429822
ZAF,64T66,TUN,21,0.0009289999863264
ZAF,64T66,TUN,22,0.0007429998556138
ZAF,64T66,TUN,23,0.0040009998800729
ZAF,64T66,TUN,24,0.0014129999022173
ZAF,64T66,TUN,25,0.0046199999294997
ZAF,64T66,TUN,26,0.0047839999520331
ZAF,64T66,TUN,27,0.0023889999442502
ZAF,64T66,TUN,28,0.0041449999831686
ZAF,64T66,TUN,29T30,0.0030689998901554
ZAF,64T66,TUN,31T33,0.0013199999657846
ZAF,64T66,TUN,35,0.0005239999877338
ZAF,64T66,TUN,36T39,0.0009039997503002
ZAF,64T66,TUN,41T43,0.0102009999939541
ZAF,64T66,TUN,45T47,0.014445999899164
ZAF,64T66,TUN,49,0.010275999974349
ZAF,64T66,TUN,50,0.0017739998821475
ZAF,64T66,TUN,51,0.0032910000923917
ZAF,64T66,TUN,52,0.0042059999136367
ZAF,64T66,TUN,53,0.0008859999416076
ZAF,64T66,TUN,55T56,0.0045699999945332
ZAF,64T66,TUN,58T60,0.0013719999942402
ZAF,64T66,TUN,61,0.0021659999476725
ZAF,64T66,TUN,62T63,0.0032419998910779
ZAF,64T66,TUN,64T66,0.0240629994597491
ZAF,64T66,TUN,68,0.0144489998848666
ZAF,64T66,TUN,69T75,0.0152610001941197
ZAF,64T66,TUN,77T82,0.0090719998874159
ZAF,64T66,TUN,84,0.0074139999668986
ZAF,64T66,TUN,85,0.0001219999925018
ZAF,64T66,TUN,86T88,0.0002759999765377
ZAF,64T66,TUN,90T93,0.0005889999299208
ZAF,64T66,TUN,94T98,0.0004929999787625
ZAF,64T66,TUR,01T02,0.0291309999961936
ZAF,64T66,TUR,03,0.0053499999330594
ZAF,64T66,TUR,05T06,0.0254379996479638
ZAF,64T66,TUR,07T08,0.0176110000020512
ZAF,64T66,TUR,10T12,0.2518560000402763
ZAF,64T66,TUR,13T15,0.0996659999626766
ZAF,64T66,TUR,16,0.0240460000697365
ZAF,64T66,TUR,17T18,0.0437139999399387
ZAF,64T66,TUR,19,0.0410969999925364
ZAF,64T66,TUR,20,0.0863899999456648
ZAF,64T66,TUR,21,0.0144539999529095
ZAF,64T66,TUR,22,0.0569619999683593
ZAF,64T66,TUR,23,0.1742760000044926
ZAF,64T66,TUR,24,0.1066429998870542
ZAF,64T66,TUR,25,0.0730709999205242
ZAF,64T66,TUR,26,0.0054550000026149
ZAF,64T66,TUR,27,0.4041569999184773
ZAF,64T66,TUR,28,0.0813320000537991
ZAF,64T66,TUR,29T30,0.0494899999598754
ZAF,64T66,TUR,31T33,0.1045679999264659
ZAF,64T66,TUR,35,0.3480089997709012
ZAF,64T66,TUR,36T39,0.0388119999259161
ZAF,64T66,TUR,41T43,0.361808999984836
ZAF,64T66,TUR,45T47,0.943724999700992
ZAF,64T66,TUR,49,0.4371429997752254
ZAF,64T66,TUR,50,0.026974999952022
ZAF,64T66,TUR,51,0.1567770000030473
ZAF,64T66,TUR,52,0.0634929999522779
ZAF,64T66,TUR,53,0.0243769999077893
ZAF,64T66,TUR,55T56,0.0391980000065127
ZAF,64T66,TUR,58T60,0.0380029999214391
ZAF,64T66,TUR,61,0.1495199997967735
ZAF,64T66,TUR,62T63,0.0235849999885322
ZAF,64T66,TUR,64T66,3.334336000793471
ZAF,64T66,TUR,68,0.3248460000025776
ZAF,64T66,TUR,69T75,0.1324059999076166
ZAF,64T66,TUR,77T82,0.1028159999817549
ZAF,64T66,TUR,84,0.1291440000149247
ZAF,64T66,TUR,85,0.0938360000081477
ZAF,64T66,TUR,86T88,0.1714439999203809
ZAF,64T66,TUR,90T93,0.0406259999031556
ZAF,64T66,TUR,94T98,0.0493929999757694
ZAF,64T66,TWN,01T02,0.0087839999913294
ZAF,64T66,TWN,03,0.0096739999494772
ZAF,64T66,TWN,05T06,0.0045319999612062
ZAF,64T66,TWN,07T08,0.0049980000430605
ZAF,64T66,TWN,10T12,0.0329629999940513
ZAF,64T66,TWN,13T15,0.031827999978955
ZAF,64T66,TWN,16,0.0034200000266287
ZAF,64T66,TWN,17T18,0.0188109999853946
ZAF,64T66,TWN,19,0.0040920000019342
ZAF,64T66,TWN,20,0.0553019999926536
ZAF,64T66,TWN,21,0.0052969999705792
ZAF,64T66,TWN,22,0.0268890000129853
ZAF,64T66,TWN,23,0.0333899999443117
ZAF,64T66,TWN,24,0.0497529999757667
ZAF,64T66,TWN,25,0.071427999978179
ZAF,64T66,TWN,26,0.2547709999479606
ZAF,64T66,TWN,27,0.0269489999738332
ZAF,64T66,TWN,28,0.0517639999947661
ZAF,64T66,TWN,29T30,0.0245730000030312
ZAF,64T66,TWN,31T33,0.00978499998198
ZAF,64T66,TWN,35,0.012133999998104
ZAF,64T66,TWN,36T39,0.0098309999702449
ZAF,64T66,TWN,41T43,0.0561839999763912
ZAF,64T66,TWN,45T47,0.2940989999261855
ZAF,64T66,TWN,49,0.0396409999786422
ZAF,64T66,TWN,50,0.0167720000314943
ZAF,64T66,TWN,51,0.0232389999839039
ZAF,64T66,TWN,52,0.0220439999301431
ZAF,64T66,TWN,53,0.0032389999804549
ZAF,64T66,TWN,55T56,0.038838000025794
ZAF,64T66,TWN,58T60,0.0139070000177395
ZAF,64T66,TWN,61,0.0115079999942183
ZAF,64T66,TWN,62T63,0.0086719999951577
ZAF,64T66,TWN,64T66,1.6319100002203508
ZAF,64T66,TWN,68,0.1608130000510775
ZAF,64T66,TWN,69T75,0.0466439999979154
ZAF,64T66,TWN,77T82,0.0581520000164001
ZAF,64T66,TWN,84,0.0493079999737243
ZAF,64T66,TWN,85,0.0125799999852915
ZAF,64T66,TWN,86T88,0.0163589999884821
ZAF,64T66,TWN,90T93,0.0125670000194648
ZAF,64T66,TWN,94T98,0.0144350000069654
ZAF,64T66,USA,01T02,0.3135269999828422
ZAF,64T66,USA,03,0.0580029999227098
ZAF,64T66,USA,05T06,1.7346249996632834
ZAF,64T66,USA,07T08,0.2669960000180565
ZAF,64T66,USA,10T12,0.5728539999746697
ZAF,64T66,USA,13T15,0.0805970000069641
ZAF,64T66,USA,16,0.0413969999999209
ZAF,64T66,USA,17T18,0.0731559999932252
ZAF,64T66,USA,19,0.0370939999955133
ZAF,64T66,USA,20,0.2826189999527678
ZAF,64T66,USA,21,0.0651949999984698
ZAF,64T66,USA,22,0.0986700000017711
ZAF,64T66,USA,23,0.196141000004787
ZAF,64T66,USA,24,0.1937259999642459
ZAF,64T66,USA,25,0.1885549999802459
ZAF,64T66,USA,26,0.0875080000027479
ZAF,64T66,USA,27,0.1313889999935381
ZAF,64T66,USA,28,0.2559989999789392
ZAF,64T66,USA,29T30,0.4728779999741807
ZAF,64T66,USA,31T33,0.2400510000260944
ZAF,64T66,USA,35,0.2541279999748398
ZAF,64T66,USA,36T39,0.1469040000061363
ZAF,64T66,USA,41T43,0.2175319999962384
ZAF,64T66,USA,45T47,6.226105999724346
ZAF,64T66,USA,49,2.449699999919884
ZAF,64T66,USA,50,0.1908619998635904
ZAF,64T66,USA,51,0.1757849999945328
ZAF,64T66,USA,52,0.5422839999511061
ZAF,64T66,USA,53,0.0963819999812834
ZAF,64T66,USA,55T56,0.7796430000092528
ZAF,64T66,USA,58T60,0.4889339999667817
ZAF,64T66,USA,61,0.4908040000116522
ZAF,64T66,USA,62T63,0.3835989999747723
ZAF,64T66,USA,64T66,79.82741499617627
ZAF,64T66,USA,68,7.55906999989325
ZAF,64T66,USA,69T75,2.454195999907441
ZAF,64T66,USA,77T82,2.066189999885527
ZAF,64T66,USA,84,9.03863899995472
ZAF,64T66,USA,85,0.4856390000035153
ZAF,64T66,USA,86T88,10.969239999990355
ZAF,64T66,USA,90T93,0.5363560000078385
ZAF,64T66,USA,94T98,0.9550449999824232
ZAF,64T66,VNM,01T02,0.1043699999968402
ZAF,64T66,VNM,03,0.0027579999937493
ZAF,64T66,VNM,05T06,0.0460189998638751
ZAF,64T66,VNM,07T08,0.0032499998999091
ZAF,64T66,VNM,10T12,0.0245369999893181
ZAF,64T66,VNM,13T15,0.0590380000067171
ZAF,64T66,VNM,16,0.0088600000109136
ZAF,64T66,VNM,17T18,0.0551690000103065
ZAF,64T66,VNM,19,0.0013519999938923
ZAF,64T66,VNM,20,0.4553709997589951
ZAF,64T66,VNM,21,0.0087869999336961
ZAF,64T66,VNM,22,0.0381699999887123
ZAF,64T66,VNM,23,0.0319509999917813
ZAF,64T66,VNM,24,0.0154729999437397
ZAF,64T66,VNM,25,0.0310369999862115
ZAF,64T66,VNM,26,0.0328599999596495
ZAF,64T66,VNM,27,0.0386209999800955
ZAF,64T66,VNM,28,0.0009679999993311
ZAF,64T66,VNM,29T30,0.0101459999577802
ZAF,64T66,VNM,31T33,0.0386089999896611
ZAF,64T66,VNM,35,0.0125609999765958
ZAF,64T66,VNM,36T39,0.0033619999256168
ZAF,64T66,VNM,41T43,0.0397949999906222
ZAF,64T66,VNM,45T47,0.1738919998006428
ZAF,64T66,VNM,49,0.0198969999503731
ZAF,64T66,VNM,50,0.0357940000008409
ZAF,64T66,VNM,51,0.0226780000490812
ZAF,64T66,VNM,52,0.006939000003721
ZAF,64T66,VNM,53,0.0081699999781329
ZAF,64T66,VNM,55T56,0.0503359998642458
ZAF,64T66,VNM,58T60,0.0007000000081669
ZAF,64T66,VNM,61,0.0096460000082174
ZAF,64T66,VNM,62T63,0.0015929999837801
ZAF,64T66,VNM,64T66,0.2594840001855458
ZAF,64T66,VNM,68,0.0638489998214017
ZAF,64T66,VNM,69T75,0.0125329999942226
ZAF,64T66,VNM,77T82,0.0165660000802712
ZAF,64T66,VNM,84,0.027058999998898
ZAF,64T66,VNM,85,0.0185829998027847
ZAF,64T66,VNM,86T88,0.0007559999997307
ZAF,64T66,VNM,90T93,0.0013139999880388
ZAF,64T66,VNM,94T98,0.0114869998060728
ZAF,64T66,ZAF,01T02,1178.9265101327526
ZAF,64T66,ZAF,03,90.63220623136516
ZAF,64T66,ZAF,05T06,301.0492709752036
ZAF,64T66,ZAF,07T08,812.9377441626712
ZAF,64T66,ZAF,10T12,151.431165135481
ZAF,64T66,ZAF,13T15,69.68420694922719
ZAF,64T66,ZAF,16,47.31232364520652
ZAF,64T66,ZAF,17T18,53.62947596702684
ZAF,64T66,ZAF,19,131.48925682328743
ZAF,64T66,ZAF,20,105.6181149121672
ZAF,64T66,ZAF,21,23.60876800434142
ZAF,64T66,ZAF,22,66.45803595035107
ZAF,64T66,ZAF,23,56.84881992691777
ZAF,64T66,ZAF,24,84.0695240182145
ZAF,64T66,ZAF,25,102.32368198043774
ZAF,64T66,ZAF,26,54.39372319587836
ZAF,64T66,ZAF,27,29.717388999171902
ZAF,64T66,ZAF,28,138.05093636429285
ZAF,64T66,ZAF,29T30,83.36405105500789
ZAF,64T66,ZAF,31T33,44.22657016647143
ZAF,64T66,ZAF,35,313.0869464015218
ZAF,64T66,ZAF,36T39,112.83755859598722
ZAF,64T66,ZAF,41T43,299.3805670745603
ZAF,64T66,ZAF,45T47,1749.4797954103656
ZAF,64T66,ZAF,49,291.7453277748494
ZAF,64T66,ZAF,50,2.70494214172516
ZAF,64T66,ZAF,51,56.66641805554367
ZAF,64T66,ZAF,52,455.36008226103417
ZAF,64T66,ZAF,53,23.167116801815222
ZAF,64T66,ZAF,55T56,157.89926088953135
ZAF,64T66,ZAF,58T60,49.6119478600956
ZAF,64T66,ZAF,61,241.6314137275116
ZAF,64T66,ZAF,62T63,111.25526607875
ZAF,64T66,ZAF,64T66,15720.462164724571
ZAF,64T66,ZAF,68,2133.8173067497314
ZAF,64T66,ZAF,69T75,933.1850490574354
ZAF,64T66,ZAF,77T82,1033.7300680265923
ZAF,64T66,ZAF,84,538.2196999865647
ZAF,64T66,ZAF,85,70.07527295537068
ZAF,64T66,ZAF,86T88,242.33845796815567
ZAF,64T66,ZAF,90T93,56.553184794536286
ZAF,64T66,ZAF,94T98,166.2247537832705
ZAF,68,ARG,01T02,0.000306999999976
ZAF,68,ARG,03,0.0001639999998116
ZAF,68,ARG,05T06,0.0009649999972457
ZAF,68,ARG,07T08,2.3999999737825323e-05
ZAF,68,ARG,10T12,0.0036059999993335
ZAF,68,ARG,13T15,0.0013939999997868
ZAF,68,ARG,16,0.0003060000014342
ZAF,68,ARG,17T18,0.0006869999982299
ZAF,68,ARG,19,0.0008069999973525
ZAF,68,ARG,20,0.0012629999999798
ZAF,68,ARG,21,0.0004559999999737
ZAF,68,ARG,22,0.0006960000002189
ZAF,68,ARG,23,0.0002389999998055
ZAF,68,ARG,24,7.599999983486185e-05
ZAF,68,ARG,25,0.0006340000007196
ZAF,68,ARG,26,0.000495999998743
ZAF,68,ARG,27,8.600000035477473e-05
ZAF,68,ARG,28,0.0007200000004332
ZAF,68,ARG,29T30,0.0009670000009131
ZAF,68,ARG,31T33,0.000353999999075
ZAF,68,ARG,35,1.4999999990017453e-05
ZAF,68,ARG,36T39,0.0007839999989994
ZAF,68,ARG,41T43,8.999999998969817e-06
ZAF,68,ARG,45T47,0.0988929999785453
ZAF,68,ARG,49,0.0076539999968645
ZAF,68,ARG,50,0.0001160000002342
ZAF,68,ARG,51,0.0002519999977835
ZAF,68,ARG,52,0.0147609999428286
ZAF,68,ARG,53,0.0004540000064677
ZAF,68,ARG,55T56,0.022957999995005
ZAF,68,ARG,58T60,0.0016299999970201
ZAF,68,ARG,61,0.0039489999945302
ZAF,68,ARG,62T63,4.999999954738739e-06
ZAF,68,ARG,64T66,0.0026899999977951
ZAF,68,ARG,68,0.0014159999979001
ZAF,68,ARG,69T75,0.0081179999873772
ZAF,68,ARG,77T82,0.0089289999948909
ZAF,68,ARG,84,0.0056759999997604
ZAF,68,ARG,85,0.0104349999992174
ZAF,68,ARG,86T88,0.0071799999981384
ZAF,68,ARG,90T93,0.0036139999850926
ZAF,68,ARG,94T98,0.0120409999437471
ZAF,68,AUS,01T02,0.0016879999991921
ZAF,68,AUS,03,0.0001099999996518
ZAF,68,AUS,05T06,0.0014229999999682
ZAF,68,AUS,07T08,0.002612999999688
ZAF,68,AUS,10T12,0.0008239999994323
ZAF,68,AUS,13T15,1.3999999921149555e-05
ZAF,68,AUS,16,0.0001850000000988
ZAF,68,AUS,17T18,0.0003709999994451
