row_country,row_sector,value
NZL,23,2209.252622793215
NZL,24,2581.273543470666
NZL,25,4486.451183911486
NZL,26,1637.4845065154236
NZL,27,1242.013468135906
NZL,28,3136.9102435662426
NZL,29T30,2785.7840447547205
NZL,31T33,1311.155083739544
NZL,35,12415.945853523684
NZL,36T39,3014.5130569006596
NZL,41T43,46306.84959108863
NZL,45T47,34811.87414040368
NZL,49,7830.547650058181
NZL,50,830.4663235305223
NZL,51,4289.7412932853595
NZL,52,4790.759763911252
NZL,53,1662.100315445017
NZL,55T56,9817.18125469767
NZL,58T60,3352.5950826785265
NZL,61,2563.083225462568
NZL,62T63,3418.178902917365
NZL,64T66,20179.27563929048
NZL,68,40222.65942595372
NZL,69T75,27403.074179444964
NZL,77T82,12494.655518025833
NZL,84,13820.610706451538
NZL,85,12109.852681134125
NZL,86T88,19337.01489884432
NZL,90T93,5203.5837263114245
NZL,94T98,7058.979170918143
PER,01T02,17447.43341458759
PER,03,1472.4037653690343
PER,05T06,10010.791258712155
PER,07T08,18549.600658777505
PER,10T12,26824.420650326847
PER,13T15,7541.891613456053
PER,16,1474.1267021387753
PER,17T18,4278.689056141146
PER,19,10787.175817980793
PER,20,4771.0984075143015
PER,21,943.1240275233574
PER,22,3408.9611658939466
PER,23,5141.180735331514
PER,24,10157.91942590514
PER,25,3938.9300716559737
PER,26,202.95947789073918
PER,27,1081.9911284949337
PER,28,1935.523585454635
PER,29T30,1580.2583060767445
PER,31T33,5529.525960467801
PER,35,5142.559061184576
PER,36T39,1240.8438536376775
PER,41T43,28882.960444010565
PER,45T47,32895.63130005427
PER,49,18253.25911662005
PER,50,499.64557138608075
PER,51,2660.5265708011116
PER,52,5397.550602833978
PER,53,496.5442448066601
PER,55T56,16435.927549501655
PER,58T60,2243.5809201657507
PER,61,6767.957855274285
PER,62T63,830.4454033837485
PER,64T66,14233.007397542995
PER,68,10032.18628218646
PER,69T75,9127.66328924228
PER,77T82,7902.325570371928
PER,84,18401.429931990773
PER,85,11955.657294845243
PER,86T88,8234.84831258821
PER,90T93,2027.3976712579108
PER,94T98,6040.781021906187
PHL,01T02,52431.97070393758
PHL,03,8725.765871188803
PHL,05T06,2305.700535118574
PHL,07T08,3298.5321001934917
PHL,10T12,84552.26720859337
PHL,13T15,11612.744768621944
PHL,16,2185.086687214549
PHL,17T18,3412.8555466881703
PHL,19,15321.24506541561
PHL,20,8475.181421969919
PHL,21,1636.1462796842516
PHL,22,3220.4644461110433
PHL,23,5235.223296312662
PHL,24,7257.015617480884
PHL,25,3214.456548702951
PHL,26,35355.79387426922
PHL,27,7810.001863535431
PHL,28,1819.4246277245302
PHL,29T30,7399.192858573476
PHL,31T33,3950.837699854726
PHL,35,20755.123062569757
PHL,36T39,2259.7401610405645
PHL,41T43,29205.85719131292
PHL,45T47,86987.22014012688
PHL,49,15227.02747000353
PHL,50,2083.018281247013
PHL,51,4989.853700819239
PHL,52,4130.407395563992
PHL,53,398.33546592042876
PHL,55T56,26072.58647070525
PHL,58T60,4003.096078636947
PHL,61,8339.114876659816
PHL,62T63,8192.842966412201
PHL,64T66,39514.78248306514
PHL,68,21842.26383735264
PHL,69T75,4893.701366471495
PHL,77T82,16715.022664878426
PHL,84,19401.352697022943
PHL,85,14011.527805177633
PHL,86T88,5789.283691309156
PHL,90T93,8954.902758251312
PHL,94T98,14061.735458402556
POL,01T02,36469.3579004595
POL,03,205.16554756123895
POL,05T06,8545.293904053353
POL,07T08,7381.756856448522
POL,10T12,73890.61764989077
POL,13T15,8962.773045046628
POL,16,12222.995315586133
POL,17T18,17900.904177850403
POL,19,24349.08381775889
POL,20,18939.745263658304
POL,21,4056.242480769181
POL,22,27741.09929093247
POL,23,17744.745769729147
POL,24,18280.541236483994
POL,25,34397.76701429972
POL,26,11343.358286313025
POL,27,18107.177258653006
POL,28,15393.232600353698
POL,29T30,50309.58957893911
POL,31T33,29847.576601391702
POL,35,30872.29699785261
POL,36T39,13045.041979788151
POL,41T43,110598.0894424225
POL,45T47,151433.51480990084
POL,49,58081.98507586072
POL,50,787.6159175640928
POL,51,3907.7306350079734
POL,52,25097.033024224533
POL,53,3033.5053847164972
POL,55T56,15703.334422769887
POL,58T60,10253.018144024707
POL,61,12665.997891638202
POL,62T63,21703.250839623863
POL,64T66,38207.866194404705
POL,68,47377.46615135887
POL,69T75,56506.642083395614
POL,77T82,28682.20291287743
POL,84,36752.602673364505
POL,85,31040.361129343702
POL,86T88,41751.33323324626
POL,90T93,9242.141606807274
POL,94T98,12605.638810226988
PRT,01T02,9924.608152329612
PRT,03,674.073437309176
PRT,05T06,75.68116771883982
PRT,07T08,1483.244544754558
PRT,10T12,21078.889802576075
PRT,13T15,13608.452468483929
PRT,16,4121.477163770599
PRT,17T18,6668.766492727206
PRT,19,9002.345656673833
PRT,20,5573.231123650699
PRT,21,1586.8326723874682
PRT,22,5020.238048679617
PRT,23,5023.634624451195
PRT,24,3471.8377805722102
PRT,25,8118.460570599314
PRT,26,2965.573486517128
PRT,27,3101.2852874604732
PRT,28,3282.575141043366
PRT,29T30,13686.648206851056
PRT,31T33,6120.07340765847
PRT,35,18819.473833756525
PRT,36T39,5325.937551151394
PRT,41T43,24099.579515579324
PRT,45T47,48516.56117974421
PRT,49,9881.149813951972
PRT,50,651.9377026201248
PRT,51,5722.986978959012
PRT,52,9118.62396698623
PRT,53,1184.4043514808084
PRT,55T56,22203.926980370994
PRT,58T60,2930.5119166428804
PRT,61,6257.927145985346
PRT,62T63,5984.93798113663
PRT,64T66,17238.038596788854
PRT,68,29980.631132826336
PRT,69T75,16990.04921625972
PRT,77T82,13108.07093648741
PRT,84,19122.43461317676
PRT,85,13702.724367307419
PRT,86T88,22652.437525993748
PRT,90T93,3993.885879643924
PRT,94T98,5971.136856053084
ROU,01T02,21220.954105509543
ROU,03,637.2409467047173
ROU,05T06,3087.606810570996
ROU,07T08,421.5534749902244
ROU,10T12,26686.680247515433
ROU,13T15,7512.96657004071
ROU,16,4216.022177681644
ROU,17T18,2646.769612920134
ROU,19,10622.345563048948
ROU,20,4058.786093571276
ROU,21,679.5014448405799
ROU,22,6497.436616265406
ROU,23,4046.5791984997363
ROU,24,6873.193952724228
ROU,25,6062.574731873688
ROU,26,3230.1697823905865
ROU,27,7343.648907774486
ROU,28,5549.633715053218
ROU,29T30,26212.980080716035
ROU,31T33,6701.244446690025
ROU,35,16835.664403712835
ROU,36T39,4392.558709314017
ROU,41T43,36090.55357621086
ROU,45T47,53800.45352939417
ROU,49,26412.376350898317
ROU,50,734.946426453138
ROU,51,1603.7361822563962
ROU,52,6244.124370027562
ROU,53,1212.0938227788693
ROU,55T56,9063.670666258236
ROU,58T60,3481.008222538192
ROU,61,6534.658936213412
ROU,62T63,12133.295743002405
ROU,64T66,8646.730593576505
ROU,68,23031.23682979128
ROU,69T75,24683.08037627335
ROU,77T82,10974.842136849797
ROU,84,15821.312554369159
ROU,85,10236.261234461741
ROU,86T88,16704.295983344564
ROU,90T93,6204.463479106614
ROU,94T98,7570.6761235304975
ROW,01T02,1029296.2035342057
ROW,03,81684.11428321112
ROW,05T06,1125627.1663855414
ROW,07T08,191196.6680660459
ROW,10T12,588551.7549385049
ROW,13T15,264339.4969981585
ROW,16,40335.822068892936
ROW,17T18,75285.9113130996
ROW,19,292265.00628232036
ROW,20,172639.13207324944
ROW,21,61505.058080565825
ROW,22,71651.76129065591
ROW,23,114108.01856491921
ROW,24,182669.08482693884
ROW,25,78305.20956253164
ROW,26,64081.525662517975
ROW,27,60799.366906405776
ROW,28,75495.97591624627
ROW,29T30,127421.36292400167
ROW,31T33,92739.64533785859
ROW,35,243450.60228429828
ROW,36T39,57093.661091802176
ROW,41T43,770857.5272574974
ROW,45T47,902893.1862249523
ROW,49,267309.8025343404
ROW,50,71868.92484389506
ROW,51,78250.53525407535
ROW,52,85535.93338069969
ROW,53,20641.507189990443
ROW,55T56,243591.8344893644
ROW,58T60,103622.93548153827
ROW,61,198869.9814699478
ROW,62T63,72490.24451319562
ROW,64T66,299674.094638922
ROW,68,421461.6887435891
ROW,69T75,201572.55132763588
ROW,77T82,116905.98957152518
ROW,84,536805.8628730889
ROW,85,298925.97071563546
ROW,86T88,260199.91355295078
ROW,90T93,60338.54895476383
ROW,94T98,172175.57287074628
RUS,01T02,102818.71646492467
RUS,03,7559.687466122541
RUS,05T06,249146.56924595503
RUS,07T08,31295.536640652805
RUS,10T12,122872.97756314579
RUS,13T15,10431.469203760082
RUS,16,12737.979593681366
RUS,17T18,20420.490244988396
RUS,19,185142.1869427451
RUS,20,48973.649776578925
RUS,21,9343.511194223736
RUS,22,18649.90937850436
RUS,23,26517.285923166957
RUS,24,116288.15547131121
RUS,25,37585.52691130787
RUS,26,21070.492090726104
RUS,27,15248.408620015825
RUS,28,18539.478428784405
RUS,29T30,80210.65344262302
RUS,31T33,29215.186583201867
RUS,35,134943.94026457416
RUS,36T39,19845.871246078794
RUS,41T43,197192.28111878227
RUS,45T47,356933.79113446176
RUS,49,120162.42768835663
RUS,50,4288.667708925732
RUS,51,24098.46484244144
RUS,52,68652.27976071644
RUS,53,4384.882465638871
RUS,55T56,29057.423786556177
RUS,58T60,11182.469725031011
RUS,61,31557.6642233741
RUS,62T63,29579.528075048664
RUS,64T66,91312.0628420318
RUS,68,185767.91489577413
RUS,69T75,106737.12905655593
RUS,77T82,46611.92793138729
RUS,84,171958.87258055972
RUS,85,57866.60021524585
RUS,86T88,75839.65680841399
RUS,90T93,23536.625846553936
RUS,94T98,24460.971228676124
SAU,01T02,25162.689558226863
SAU,03,446.830368900117
SAU,05T06,234510.6848434649
SAU,07T08,3905.278314224013
SAU,10T12,29028.526967323472
SAU,13T15,7315.49558396191
SAU,16,2609.443155074405
SAU,17T18,8547.234363836467
SAU,19,53355.95302264099
SAU,20,53105.057871301724
SAU,21,1009.3323466238761
SAU,22,5724.683702377375
SAU,23,11939.272062497392
SAU,24,10612.258186706567
SAU,25,10372.419290156762
SAU,26,258.6740837902846
SAU,27,8034.437322274315
SAU,28,4142.97855194678
SAU,29T30,2248.289391919062
SAU,31T33,8107.363545809645
SAU,35,20872.694127288352
SAU,36T39,2936.776866355475
SAU,41T43,108487.39759694772
SAU,45T47,99091.7919581755
SAU,49,10182.182742617315
SAU,50,1928.5444545894165
SAU,51,14142.643265832534
SAU,52,9638.339812301903
SAU,53,723.165461051126
SAU,55T56,13898.745906860406
SAU,58T60,1601.000520848444
SAU,61,43237.675388684496
SAU,62T63,1715.1536994370633
SAU,64T66,33259.761850423296
SAU,68,58899.79575210474
SAU,69T75,21138.328384161017
SAU,77T82,38131.66760853305
SAU,84,81403.00537136085
SAU,85,56184.72022442833
SAU,86T88,38297.77813957837
SAU,90T93,6295.762368370091
SAU,94T98,13034.91428777984
SGP,01T02,39461.758153769
SGP,03,5039.657047563047
SGP,05T06,44265.560207245784
SGP,07T08,2989.6201313141282
SGP,10T12,79155.24705605641
SGP,13T15,7106.702803438777
SGP,16,8353.195202487952
SGP,17T18,12011.996621946058
SGP,19,88194.87043122812
SGP,20,79509.36500002598
SGP,21,10362.568180569231
SGP,22,22157.706876171484
SGP,23,13299.859070671902
SGP,24,15302.510546041949
SGP,25,18165.354964003862
SGP,26,172676.71100221586
SGP,27,13752.993040038302
SGP,28,33314.99268226375
SGP,29T30,41775.65202299398
SGP,31T33,20316.651883298207
SGP,35,24467.496656150626
SGP,36T39,7672.603547260591
SGP,41T43,104379.55953841636
SGP,45T47,218356.33554765242
SGP,49,17135.90084005591
SGP,50,56076.97346139424
SGP,51,21302.459257934977
SGP,52,31489.166173945774
SGP,53,3203.1984135782477
SGP,55T56,40631.074266920215
SGP,58T60,18706.25627030553
SGP,61,35581.91727100097
SGP,62T63,38979.07181012159
SGP,64T66,126141.88836156511
SGP,68,63618.883867435856
SGP,69T75,58539.32725620088
SGP,77T82,38405.63252069009
SGP,84,64100.01007065831
SGP,85,33846.40118404386
SGP,86T88,27757.841016435603
SGP,90T93,12601.693222779357
SGP,94T98,45999.087581102394
SVK,01T02,5163.490224642661
SVK,03,12.455772371244667
SVK,05T06,332.9057948691555
SVK,07T08,368.58184509790283
SVK,10T12,4673.510465691327
SVK,13T15,1831.343842908846
SVK,16,1878.067774019894
SVK,17T18,2176.135651100426
SVK,19,4206.835660062123
SVK,20,2130.1431389221625
SVK,21,204.72711686590117
SVK,22,5332.229639898814
SVK,23,2213.4779144268223
SVK,24,5890.117711802001
SVK,25,7968.323742031662
SVK,26,5237.058673446902
SVK,27,4417.467067896539
SVK,28,6178.453804837531
SVK,29T30,35118.96232735732
SVK,31T33,3556.3324797912583
SVK,35,12187.048534112939
SVK,36T39,1709.56795538528
SVK,41T43,18113.82554582531
SVK,45T47,21504.15882039223
SVK,49,8191.086219155317
SVK,50,45.1919539031319
SVK,51,349.9396333273794
SVK,52,5272.041963600359
SVK,53,792.0697739521936
SVK,55T56,2678.606962721497
SVK,58T60,1390.002772103221
SVK,61,2360.7449173310397
SVK,62T63,4808.449433555819
SVK,64T66,5694.439382234935
SVK,68,13135.97670627615
SVK,69T75,12781.821673985716
SVK,77T82,7307.891896045569
SVK,84,9301.517967034255
SVK,85,4548.947143555158
SVK,86T88,5683.917358352006
SVK,90T93,3957.874831773172
SVK,94T98,2028.7071896107227
SVN,01T02,2421.684460906793
SVN,03,16.52056466878329
SVN,05T06,156.33428296575786
SVN,07T08,236.75701740372375
SVN,10T12,2453.3187218590488
SVN,13T15,1008.8711105958721
SVN,16,1019.3740801537123
SVN,17T18,1451.1741699841436
SVN,19,5.546446989343213
SVN,20,1623.1154140252845
SVN,21,2719.9042617786613
SVN,22,2350.1776299217336
SVN,23,1095.4907664703908
SVN,24,3116.5373196275486
SVN,25,3921.486406959011
SVN,26,859.2338939796518
SVN,27,3673.428487912745
SVN,28,2523.494363589133
SVN,29T30,4645.908549055024
SVN,31T33,2159.3547488367585
SVN,35,2237.705988196438
SVN,36T39,1516.192704930514
SVN,41T43,8175.734228364248
SVN,45T47,10651.702472568762
SVN,49,4329.079608857342
SVN,50,69.74389835962381
SVN,51,436.1818997713407
SVN,52,2604.8351800610603
SVN,53,399.81795892913874
SVN,55T56,2472.1919439909993
SVN,58T60,773.083628842987
SVN,61,1384.9655920662635
SVN,62T63,1773.218568146435
SVN,64T66,3014.565965858804
SVN,68,4241.242952249365
SVN,69T75,6295.7166011483005
SVN,77T82,2640.9462617632007
SVN,84,3971.1551709511023
SVN,85,3210.6986524858858
SVN,86T88,3872.380831460523
SVN,90T93,1324.4264769083866
SVN,94T98,1047.1113404140963
SWE,01T02,19506.341193834047
SWE,03,285.6386976466342
SWE,05T06,413.17314642270526
SWE,07T08,4980.631374971186
SWE,10T12,18327.60671258397
SWE,13T15,1396.0289357999413
SWE,16,11209.843785185685
SWE,17T18,18157.468147043128
SWE,19,13335.679473809152
SWE,20,9088.794203859663
SWE,21,8650.602043848276
SWE,22,5514.473109290319
SWE,23,5756.654268656008
SWE,24,16888.654087978706
SWE,25,15942.71313668498
SWE,26,5106.899988069903
SWE,27,7250.139816428501
SWE,28,23744.51124075763
SWE,29T30,46577.15139483214
SWE,31T33,8718.943169923336
SWE,35,18517.997404069643
SWE,36T39,8290.59055772576
SWE,41T43,70801.48933807117
SWE,45T47,86533.87611882077
SWE,49,24256.93111535474
SWE,50,3755.917342498362
SWE,51,3197.297428936128
SWE,52,28075.50338121776
SWE,53,3492.640290720285
SWE,55T56,18402.075325218924
SWE,58T60,19463.0945478991
SWE,61,13634.081254458155
SWE,62T63,37336.40069715367
SWE,64T66,25062.2677708486
SWE,68,72544.01213545732
SWE,69T75,66945.36633567206
SWE,77T82,31488.928462293283
SWE,84,37496.51867273172
SWE,85,36137.09769672445
SWE,86T88,68518.69998971155
SWE,90T93,12571.479842171742
SWE,94T98,11132.32522395584
THA,01T02,60073.35209616735
THA,03,7731.033015471354
THA,05T06,16055.506965934144
THA,07T08,3606.9925749472595
THA,10T12,88886.8004654283
THA,13T15,44833.80825254417
THA,16,3954.995081437742
THA,17T18,8667.318970302897
THA,19,38354.109912891
THA,20,32576.32192316007
THA,21,4085.9011530606426
THA,22,26516.177684037506
THA,23,16376.309124202668
THA,24,11921.420470039853
THA,25,12674.945642631652
THA,26,94169.90899290954
THA,27,16400.415070705858
THA,28,17023.143296654558
THA,29T30,53136.60033944761
THA,31T33,36173.69315866575
THA,35,52827.73983648036
THA,36T39,3661.658283465888
THA,41T43,40834.101069429125
THA,45T47,122598.1077260833
THA,49,26058.05066821236
THA,50,10327.44877891335
THA,51,12678.811794014346
THA,52,960.8763112686106
THA,53,3117.1941002741187
THA,55T56,46051.72075029619
THA,58T60,7429.007273321326
THA,61,9850.351620092479
THA,62T63,4732.096718768611
THA,64T66,40466.3586711462
THA,68,16709.19009272134
THA,69T75,10277.278742308417
THA,77T82,11637.67160201665
THA,84,41589.60919699699
THA,85,27270.58946199885
THA,86T88,16672.047289005473
THA,90T93,1949.2889689650478
THA,94T98,12538.17402287954
TUN,01T02,4572.058484604826
TUN,03,780.0517124059028
TUN,05T06,2293.8927791151536
TUN,07T08,392.1692387706532
TUN,10T12,6263.411752322549
TUN,13T15,4792.825882823276
TUN,16,399.69550180402615
TUN,17T18,583.82855705322
TUN,19,875.9666729315585
TUN,20,1590.9413707466574
TUN,21,714.3684804854818
TUN,22,375.91292294933436
TUN,23,1294.6370861941907
TUN,24,415.3638972559144
TUN,25,1710.4344668991118
TUN,26,1560.9891733487207
TUN,27,721.6940031585485
TUN,28,1601.683916496143
TUN,29T30,1515.3912017616562
TUN,31T33,764.0406471955275
TUN,35,1164.4826647408827
TUN,36T39,234.50624322547756
TUN,41T43,4905.046286092941
TUN,45T47,5066.825845632555
TUN,49,2478.7135028126245
TUN,50,283.48541316715495
TUN,51,469.2277051731327
TUN,52,1165.1039950765232
TUN,53,385.3689736020251
TUN,55T56,2827.7556466173946
TUN,58T60,392.36573935283315
TUN,61,1429.267766470919
TUN,62T63,572.8508677538313
TUN,64T66,2040.0614691975213
TUN,68,2881.735621037594
TUN,69T75,1630.4616107394563
TUN,77T82,979.9735338384694
TUN,84,7512.732091457775
TUN,85,115.82242388151482
TUN,86T88,119.65765382814399
TUN,90T93,118.96866484512871
TUN,94T98,261.5403997333482
TUR,01T02,94517.73119164977
TUR,03,1927.7141528799652
TUR,05T06,5341.508735078924
TUR,07T08,9303.25912208358
TUR,10T12,76132.69169617508
TUR,13T15,74566.46703407614
TUR,16,5858.760966991177
TUR,17T18,13835.421476990692
TUR,19,22012.27224100234
TUR,20,20705.961850976968
TUR,21,4455.554019483996
TUR,22,21291.691937173164
TUR,23,25295.337336652072
TUR,24,47497.382657695416
TUR,25,24657.18628018156
TUR,26,4845.257213322701
TUR,27,19943.94960397706
TUR,28,17489.098316568634
TUR,29T30,33985.507303445884
TUR,31T33,26339.723649477404
TUR,35,60016.69021349028
TUR,36T39,14537.937536250174
TUR,41T43,152290.11950661728
TUR,45T47,146052.060525725
TUR,49,97809.78558070707
TUR,50,7527.787378611021
TUR,51,11570.390497224887
TUR,52,18219.760240305808
TUR,53,3926.5084201472246
TUR,55T56,41571.854829907374
TUR,58T60,7583.098643324009
TUR,61,16432.867490664612
TUR,62T63,9698.945385284107
TUR,64T66,36517.291489690026
TUR,68,82720.57553065634
TUR,69T75,29241.65762559732
TUR,77T82,34332.11848790766
TUR,84,55792.27618244769
TUR,85,36505.24113116974
TUR,86T88,35358.04210057963
TUR,90T93,11951.324234510395
TUR,94T98,16039.870374131366
TWN,01T02,16528.392806684988
TWN,03,3377.7560123595667
TWN,05T06,1353.8749604108764
TWN,07T08,1524.0188821302577
TWN,10T12,28393.530893875868
TWN,13T15,21422.474959835257
TWN,16,1638.504773757693
TWN,17T18,11734.153894889321
TWN,19,37862.779742897044
TWN,20,86650.49749248933
TWN,21,3543.527820318449
TWN,22,19151.483291248667
TWN,23,12320.420367451828
TWN,24,59615.49731596305
TWN,25,32941.897080936404
TWN,26,221679.5817557198
TWN,27,22051.872088588192
TWN,28,35359.733310424774
TWN,29T30,28524.815498518692
TWN,31T33,8733.08824991728
TWN,35,22866.65483842699
TWN,36T39,7426.0196755240295
TWN,41T43,49419.19630823372
TWN,45T47,135446.63327500504
TWN,49,14014.840020449124
TWN,50,8363.285765704513
TWN,51,10506.313647722971
TWN,52,8162.972567131735
TWN,53,2215.770551629393
TWN,55T56,25532.968388957623
TWN,58T60,9535.756802163705
TWN,61,13301.732265317167
TWN,62T63,8736.373941121765
TWN,64T66,52899.37933714281
TWN,68,59329.114148844106
TWN,69T75,21903.595442021076
TWN,77T82,12023.309932390852
TWN,84,48171.13440933028
TWN,85,28449.35664573717
TWN,86T88,26488.621496350217
TWN,90T93,7413.291910482337
TWN,94T98,19920.287620612355
USA,01T02,461071.62224776787
USA,03,5518.305292646755
USA,05T06,520740.30404991633
USA,07T08,73970.6806640025
USA,10T12,933475.1305297224
USA,13T15,69887.65585703871
USA,16,119802.11510277144
USA,17T18,274774.80325255357
USA,19,634006.975191314
USA,20,543836.2438401126
USA,21,298060.6941490043
USA,22,245970.49416541558
USA,23,157841.22325285207
USA,24,284011.9944125828
USA,25,395440.53033757134
USA,26,406015.5270157511
USA,27,132021.27223150668
USA,28,407868.5739464457
USA,29T30,1061672.5895120297
USA,31T33,277556.4351251705
USA,35,471816.2795042876
USA,36T39,120143.46744801852
USA,41T43,1640271.4155656411
USA,45T47,3606594.0027353195
USA,49,613539.8137589339
USA,50,54882.78601577514
USA,51,216183.27545027726
USA,52,284332.79420636356
USA,53,156659.5182645782
USA,55T56,1065590.576422647
USA,58T60,770015.3997806855
USA,61,633920.5156130493
USA,62T63,884027.4093298612
USA,64T66,2990376.250573759
USA,68,3580000.1441954384
USA,69T75,2472961.5459587295
USA,77T82,1347297.7056523548
USA,84,2826297.326799853
USA,85,1458665.2835915643
USA,86T88,2512275.7530217944
USA,90T93,344234.9162380311
USA,94T98,542759.6445860101
VNM,01T02,78793.59374461455
VNM,03,24442.59594660448
VNM,05T06,39211.44987801194
VNM,07T08,2748.3842993575277
VNM,10T12,97080.07446473738
VNM,13T15,71149.10788009505
VNM,16,9356.898721525768
VNM,17T18,10985.871603052346
VNM,19,14296.672988414379
VNM,20,19185.897742845875
VNM,21,4015.3678997013453
VNM,22,14336.95034876026
VNM,23,19323.218288029544
VNM,24,19818.275480940276
VNM,25,19843.843809184185
VNM,26,29578.701076678815
VNM,27,20973.735458190582
VNM,28,5058.563042504783
VNM,29T30,20694.714992884656
VNM,31T33,23635.33394567084
VNM,35,12114.437815427898
VNM,36T39,2306.7995299628055
VNM,41T43,53738.800914336476
VNM,45T47,44372.48541612945
VNM,49,11714.630876781532
VNM,50,4112.009169096615
VNM,51,4194.910007078902
VNM,52,6224.180479337709
VNM,53,1305.3105695063346
VNM,55T56,19411.34293464841
VNM,58T60,1975.800280051879
VNM,61,8300.614475071312
VNM,62T63,1500.8627427182455
VNM,64T66,15439.73545904029
VNM,68,12826.283505122397
VNM,69T75,10169.567472312108
VNM,77T82,2874.642622929193
VNM,84,11639.019752526032
VNM,85,11950.371312174624
VNM,86T88,6743.729649598481
VNM,90T93,4326.250846618928
VNM,94T98,3564.280957826677
ZAF,01T02,25098.188133826152
ZAF,03,1319.0440121520016
ZAF,05T06,13355.646808172623
ZAF,07T08,37449.174251427205
ZAF,10T12,33512.3263379825
ZAF,13T15,5541.069648962705
ZAF,16,2456.8601565760905
ZAF,17T18,8396.94342383729
ZAF,19,26243.375500730675
ZAF,20,13272.684562962339
ZAF,21,2607.1367284794323
ZAF,22,4714.181871478171
ZAF,23,4638.505185036949
ZAF,24,17649.215740823853
ZAF,25,7730.053354522163
ZAF,26,2205.3990973968002
ZAF,27,4107.737864885537
ZAF,28,9246.592474400171
ZAF,29T30,20578.672967578877
ZAF,31T33,3519.583772247918
ZAF,35,17457.96288086765
ZAF,36T39,8895.261350150695
ZAF,41T43,28249.718664035456
ZAF,45T47,61313.355770335285
ZAF,49,19823.192610701728
ZAF,50,435.7474388309413
ZAF,51,5213.144582109848
ZAF,52,12761.144351291014
ZAF,53,1710.7393603653563
ZAF,55T56,9590.419223290404
ZAF,58T60,3860.8094871126186
ZAF,61,23146.651184897448
ZAF,62T63,9559.246560766333
ZAF,64T66,45046.254376287136
ZAF,68,35445.89447223129
ZAF,69T75,26197.601091612414
ZAF,77T82,21347.699359595765
ZAF,84,45786.64543985705
ZAF,85,29140.39545844108
ZAF,86T88,26474.03466852116
ZAF,90T93,4582.500275351299
ZAF,94T98,29520.630426510088
