col_country,col_sector,value
NZL,20,808.4506467597589
NZL,21,225.4821191813361
NZL,22,1035.273498872275
NZL,23,851.8585283184802
NZL,24,659.9075404664088
NZL,25,1693.5614564963903
NZL,26,634.0117281020741
NZL,27,632.1021111942351
NZL,28,1417.6672025443143
NZL,29T30,993.165016817652
NZL,31T33,556.394804797219
NZL,35,4549.509088222561
NZL,36T39,1560.2914136319043
NZL,41T43,14863.176381065525
NZL,45T47,19900.721612797493
NZL,49,3884.7382690756613
NZL,50,345.9159953068671
NZL,51,1849.436435536245
NZL,52,3087.024649499109
NZL,53,674.7656850910889
NZL,55T56,5038.647443526881
NZL,58T60,1379.0893970024197
NZL,61,1255.8083458169997
NZL,62T63,2237.19027327448
NZL,64T66,12154.580105537669
NZL,68,27604.668874125688
NZL,69T75,16767.707072901496
NZL,77T82,6705.013705233633
NZL,84,8364.18614861611
NZL,85,8953.481614359853
NZL,86T88,12643.988265782318
NZL,90T93,2810.412939029026
NZL,94T98,3925.88580050523
PER,01T02,14321.683721781983
PER,03,1013.2965445749862
PER,05T06,6621.506828311668
PER,07T08,13280.009561101931
PER,10T12,8643.320798116529
PER,13T15,3373.044192837079
PER,16,671.500513098331
PER,17T18,2130.6323116578424
PER,19,2557.8892538613327
PER,20,2135.5672986972622
PER,21,495.50587719316496
PER,22,1362.5025631693534
PER,23,2639.323681983023
PER,24,2717.7813690751627
PER,25,1882.7775020178042
PER,26,86.69520367186311
PER,27,415.90601111219394
PER,28,980.1474145702473
PER,29T30,906.9681461642269
PER,31T33,2859.5400450705133
PER,35,3426.8465457955936
PER,36T39,887.5509486364228
PER,41T43,16489.37078802439
PER,45T47,24278.773692471805
PER,49,9968.865237492966
PER,50,259.6843454835529
PER,51,832.7483854337363
PER,52,2930.3543716804893
PER,53,283.00618116411385
PER,55T56,9995.243094534271
PER,58T60,1220.9126500438842
PER,61,3249.868933973191
PER,62T63,623.0714865342054
PER,64T66,10985.718147491803
PER,68,9058.687654952824
PER,69T75,5473.015264760583
PER,77T82,5924.409174290653
PER,84,12599.671100633812
PER,85,10595.195692049025
PER,86T88,6217.258632204402
PER,90T93,1295.1719398327268
PER,94T98,4730.962149395809
PHL,01T02,36568.013241176894
PHL,03,5767.365185652216
PHL,05T06,1715.4331395123186
PHL,07T08,2373.930715836443
PHL,10T12,31264.33751411739
PHL,13T15,4862.929763935474
PHL,16,769.5064012582538
PHL,17T18,941.9572861178781
PHL,19,4358.636254954401
PHL,20,2919.3339247011672
PHL,21,510.5945024186067
PHL,22,975.4156590048278
PHL,23,1633.1073752258576
PHL,24,1464.0645544394401
PHL,25,968.4607888976757
PHL,26,11884.645581653178
PHL,27,2952.513829690245
PHL,28,769.722743075936
PHL,29T30,2110.1741434670967
PHL,31T33,1614.7359321583062
PHL,35,14183.148477822366
PHL,36T39,1508.16554169448
PHL,41T43,12534.196296271777
PHL,45T47,47643.471695086904
PHL,49,7857.427439713507
PHL,50,1113.710755626874
PHL,51,1739.2887519943874
PHL,52,2110.7988233103015
PHL,53,229.84981825951905
PHL,55T56,9492.523676528603
PHL,58T60,1540.459264779141
PHL,61,5593.482540710536
PHL,62T63,4612.205264106138
PHL,64T66,24368.24535032305
PHL,68,16687.73658029306
PHL,69T75,2722.1970618057635
PHL,77T82,9589.798316471813
PHL,84,12583.354200717695
PHL,85,11410.936646371909
PHL,86T88,3264.3916366104477
PHL,90T93,4117.178155219023
PHL,94T98,6662.747982769284
POL,01T02,14749.682877670395
POL,03,102.77373475414957
POL,05T06,6189.456643038642
POL,07T08,3059.4780939425036
POL,10T12,20348.464536809865
POL,13T15,3313.493405726449
POL,16,3925.8702366187517
POL,17T18,5637.85525228382
POL,19,3926.9439571870644
POL,20,5021.9222559321115
POL,21,2441.649156220139
POL,22,8305.756464494723
POL,23,6445.01800254314
POL,24,3361.7597094686625
POL,25,11935.805397347198
POL,26,2637.519249515104
POL,27,4386.598252070784
POL,28,5051.342050974386
POL,29T30,12773.685476176019
POL,31T33,11799.516474388558
POL,35,15057.910403783424
POL,36T39,7144.5794733580415
POL,41T43,42089.964734610156
POL,45T47,94543.87959884905
POL,49,28608.96165173636
POL,50,235.1498476900291
POL,51,1014.7904413780143
POL,52,11752.05754335059
POL,53,1699.4177150347014
POL,55T56,7477.426802605405
POL,58T60,4455.622545753962
POL,61,6150.04652168545
POL,62T63,12057.012970013193
POL,64T66,22205.25530373196
POL,68,26543.789576754836
POL,69T75,31246.94493612291
POL,77T82,14238.25288057899
POL,84,28647.882277222874
POL,85,23928.34965786879
POL,86T88,23650.301467838784
POL,90T93,4304.340857321481
POL,94T98,7883.241020640467
PRT,01T02,4786.69211533592
PRT,03,439.75353724934587
PRT,05T06,24.06074177762109
PRT,07T08,777.9197267244435
PRT,10T12,5504.38153788325
PRT,13T15,5776.105507874361
PRT,16,1257.2057902350607
PRT,17T18,1967.5195597393758
PRT,19,1322.6824008951062
PRT,20,1260.6353405875398
PRT,21,746.984223004265
PRT,22,1655.777587118766
PRT,23,1981.9566693889528
PRT,24,609.6066300469552
PRT,25,3096.4453662285896
PRT,26,749.5489106692057
PRT,27,846.2574881272544
PRT,28,1128.1171847978667
PRT,29T30,3569.0896381788516
PRT,31T33,2602.9001439004774
PRT,35,6221.8066086462
PRT,36T39,2104.9823899218186
PRT,41T43,9568.577577230026
PRT,45T47,30272.12753773731
PRT,49,5297.545791521919
PRT,50,194.90289549475722
PRT,51,2118.3850266534455
PRT,52,4531.774338011281
PRT,53,607.8892594951219
PRT,55T56,12914.595018838196
PRT,58T60,1328.5019352114273
PRT,61,3007.4019485512395
PRT,62T63,3504.7213718546627
PRT,64T66,10648.636588514757
PRT,68,26355.747647099204
PRT,69T75,8655.56721343387
PRT,77T82,8619.92692061958
PRT,84,14866.060496918124
PRT,85,12112.123184682769
PRT,86T88,13994.8065754044
PRT,90T93,2153.6478814055613
PRT,94T98,4294.095779970187
ROU,01T02,10697.63868558848
ROU,03,277.6384826720736
ROU,05T06,1733.2823837793355
ROU,07T08,155.47461897402428
ROU,10T12,11634.505573377293
ROU,13T15,3896.473704427938
ROU,16,1415.490124207191
ROU,17T18,1086.0933223017335
ROU,19,2796.9493087438705
ROU,20,1374.2422597445639
ROU,21,299.24747976429455
ROU,22,2156.1301554243864
ROU,23,1729.761733503768
ROU,24,2150.8650458385764
ROU,25,2342.352827178471
ROU,26,1264.9173298387352
ROU,27,2703.5982708672736
ROU,28,2181.451208876279
ROU,29T30,8190.728562286324
ROU,31T33,3387.509533359821
ROU,35,6505.724174296269
ROU,36T39,1999.2981919568329
ROU,41T43,14024.029316584736
ROU,45T47,25861.09335071315
ROU,49,12108.346530492507
ROU,50,464.21805612911135
ROU,51,294.3752800088323
ROU,52,2993.585729492641
ROU,53,571.8517800445401
ROU,55T56,4722.444365571458
ROU,58T60,2099.0895097516413
ROU,61,3126.14792197247
ROU,62T63,8157.05468788359
ROU,64T66,6097.15757597006
ROU,68,18258.441664331047
ROU,69T75,12992.738084564739
ROU,77T82,6436.995283527533
ROU,84,13520.539124606323
ROU,85,8530.643223217914
ROU,86T88,10780.265474704895
ROU,90T93,3581.4706770856988
ROU,94T98,4529.300124915646
ROW,01T02,670835.3983974014
ROW,03,55360.716956123084
ROW,05T06,770729.7321245316
ROW,07T08,118340.34224189165
ROW,10T12,183453.9637127943
ROW,13T15,110809.15255374796
ROW,16,17525.318482829287
ROW,17T18,29102.77872998787
ROW,19,88230.26290198357
ROW,20,60358.51890710229
ROW,21,30158.6086940189
ROW,22,22844.84137867276
ROW,23,48559.56925575227
ROW,24,50519.52894732525
ROW,25,31239.58927063743
ROW,26,26939.877657899407
ROW,27,20854.836091447825
ROW,28,31449.32262551799
ROW,29T30,52109.576263000636
ROW,31T33,43728.20582264838
ROW,35,116423.0253147089
ROW,36T39,34308.65893567005
ROW,41T43,335176.6042354746
ROW,45T47,612171.7260574732
ROW,49,155761.26110471715
ROW,50,37025.79956982554
ROW,51,35420.88714958147
ROW,52,50902.669150636815
ROW,53,13070.640825993934
ROW,55T56,129299.25400757756
ROW,58T60,50829.46560230199
ROW,61,114970.37240761062
ROW,62T63,47480.07536529792
ROW,64T66,203535.5271604563
ROW,68,347270.07538648596
ROW,69T75,135677.3956037934
ROW,77T82,79803.04864935855
ROW,84,362112.9398854803
ROW,85,223292.51910396872
ROW,86T88,170647.87671150698
ROW,90T93,35053.04695747253
ROW,94T98,103895.34138543316
RUS,01T02,54801.19436303618
RUS,03,4485.366722919407
RUS,05T06,180392.25868332846
RUS,07T08,19671.41173521032
RUS,10T12,34812.95358504125
RUS,13T15,4238.175584245946
RUS,16,4441.179111402347
RUS,17T18,7430.708672990308
RUS,19,75578.28152346314
RUS,20,18232.413991068493
RUS,21,4199.005420829667
RUS,22,4619.516667326552
RUS,23,8653.238650275678
RUS,24,39642.0785889712
RUS,25,12049.14675757231
RUS,26,8886.746566945618
RUS,27,4215.600489516224
RUS,28,5929.852518611189
RUS,29T30,22535.97686862239
RUS,31T33,11462.371726878264
RUS,35,52358.34645900273
RUS,36T39,7910.0774560599
RUS,41T43,90150.0053001571
RUS,45T47,210764.52176626236
RUS,49,64898.35554411243
RUS,50,1969.9650230229972
RUS,51,6630.955018295983
RUS,52,28603.78900296557
RUS,53,2722.1574285644037
RUS,55T56,13584.482396572388
RUS,58T60,5148.581907014278
RUS,61,15900.77192260734
RUS,62T63,17194.47052937792
RUS,64T66,64858.832586395925
RUS,68,141602.23341238697
RUS,69T75,62550.11996239575
RUS,77T82,34444.477028723835
RUS,84,112963.04092511974
RUS,85,47316.968322576504
RUS,86T88,51330.274439865505
RUS,90T93,14611.784063169292
RUS,94T98,18323.003143764832
SAU,01T02,16969.38919755081
SAU,03,277.32172745544
SAU,05T06,227906.70056726734
SAU,07T08,3489.960207092192
SAU,10T12,13693.1687607557
SAU,13T15,2861.3049394286427
SAU,16,996.0139094012029
SAU,17T18,3840.986597679592
SAU,19,26727.729439248382
SAU,20,25062.050753129915
SAU,21,364.31644542632
SAU,22,2582.880850304885
SAU,23,5133.133824914484
SAU,24,4294.072144886675
SAU,25,5163.397649091265
SAU,26,114.19833850920008
SAU,27,3561.362485050686
SAU,28,1694.6478951149402
SAU,29T30,1206.6453306495343
SAU,31T33,3612.393452935422
SAU,35,11455.846539023289
SAU,36T39,1695.589170895781
SAU,41T43,40345.53023847677
SAU,45T47,60895.18971848708
SAU,49,5330.921838663689
SAU,50,750.2643890047993
SAU,51,6243.458731016311
SAU,52,5392.699722859793
SAU,53,311.80985306862135
SAU,55T56,7783.796764121645
SAU,58T60,827.5015999325716
SAU,61,25776.468159927204
SAU,62T63,858.4782987014179
SAU,64T66,28007.162964252173
SAU,68,53190.79031974246
SAU,69T75,6479.698380320533
SAU,77T82,11844.96850505087
SAU,84,71475.68220604873
SAU,85,48586.70105777619
SAU,86T88,25400.921886414417
SAU,90T93,5057.696427556664
SAU,94T98,11388.929490439019
SGP,01T02,25657.818252845915
SGP,03,2809.519915279208
SGP,05T06,32696.636361078687
SGP,07T08,1616.7932647106838
SGP,10T12,11207.74308545934
SGP,13T15,1983.4278964942605
SGP,16,1632.9391899224684
SGP,17T18,3588.9240957095426
SGP,19,14427.385300478258
SGP,20,24248.837871049298
SGP,21,5924.239243183919
SGP,22,3957.2619633155737
SGP,23,2761.178983046031
SGP,24,2613.0754684457424
SGP,25,4726.768428450152
SGP,26,34061.06461815251
SGP,27,2592.4092530072176
SGP,28,8476.686867818455
SGP,29T30,10824.26356789337
SGP,31T33,6512.572537081738
SGP,35,9978.125402497382
SGP,36T39,3614.991079449616
SGP,41T43,29671.128323559984
SGP,45T47,115691.44690359438
SGP,49,7833.142506225398
SGP,50,9222.525571762366
SGP,51,6343.429669851779
SGP,52,14858.668726355474
SGP,53,1156.32310032082
SGP,55T56,17269.55765373918
SGP,58T60,4432.819604986938
SGP,61,13901.536413018668
SGP,62T63,12146.646200088933
SGP,64T66,68266.21852457596
SGP,68,41377.82591478751
SGP,69T75,27915.45169835553
SGP,77T82,23679.58140864331
SGP,84,26100.156151225972
SGP,85,24522.44031116396
SGP,86T88,14619.641220229425
SGP,90T93,6246.9596363435985
SGP,94T98,42355.62357723297
SVK,01T02,2609.927453346671
SVK,03,5.657641292565381
SVK,05T06,253.8798176179245
SVK,07T08,155.91534377237173
SVK,10T12,1390.8633376105313
SVK,13T15,819.4534977998471
SVK,16,864.1037132485385
SVK,17T18,688.3599371439552
SVK,19,454.72510411480744
SVK,20,700.6169952634584
SVK,21,86.32558008856033
SVK,22,1728.5550648847366
SVK,23,829.7877584102478
SVK,24,1478.7948399290117
SVK,25,3000.6599943507335
SVK,26,762.5832158317216
SVK,27,1261.767029684816
SVK,28,1861.6182475667447
SVK,29T30,5456.03650993753
SVK,31T33,1404.3101837585646
SVK,35,2723.252563724138
SVK,36T39,890.3345538046274
SVK,41T43,7802.957167863104
SVK,45T47,11431.3950291976
SVK,49,4558.915605294452
SVK,50,17.367901511781497
SVK,51,54.389094807488846
SVK,52,2221.4007807190897
SVK,53,380.0502824210386
SVK,55T56,1508.4401583380209
SVK,58T60,651.4035947642432
SVK,61,1399.0041705661197
SVK,62T63,2596.0226622444584
SVK,64T66,3037.940620395664
SVK,68,9413.265010797099
SVK,69T75,6467.427848825153
SVK,77T82,3551.52902602215
SVK,84,6734.927154161744
SVK,85,3561.534253264015
SVK,86T88,3682.5442641294103
SVK,90T93,984.3525574720275
SVK,94T98,1207.617784505605
SVN,01T02,1310.0811033921007
SVN,03,6.108054828016295
SVN,05T06,98.72430740682225
SVN,07T08,83.27070695570546
SVN,10T12,828.9257089251025
SVN,13T15,379.28548796071357
SVN,16,379.32299247638116
SVN,17T18,459.89613412140716
SVN,19,1.4911934363432628
SVN,20,528.4189587983108
SVN,21,1328.1535970789732
SVN,22,887.5137202573578
SVN,23,452.9108630601553
SVN,24,650.6308525485451
SVN,25,1643.5073276007583
SVN,26,375.28861118662957
SVN,27,1183.2733329189696
SVN,28,843.3177868678126
SVN,29T30,1162.3523510077416
SVN,31T33,991.6419253327292
SVN,35,1158.6569036036565
SVN,36T39,475.0513745055298
SVN,41T43,2967.5208558728746
SVN,45T47,6002.048926796902
SVN,49,1964.343250842779
SVN,50,30.438023682734233
SVN,51,78.70818125201771
SVN,52,1254.237022732863
SVN,53,235.93306967899446
SVN,55T56,1227.7308899413908
SVN,58T60,330.0737672477287
SVN,61,606.8495503328318
SVN,62T63,1019.8008746335372
SVN,64T66,1876.5075557074658
SVN,68,3579.337717019609
SVN,69T75,3439.2494488958764
SVN,77T82,1587.17837026164
SVN,84,2753.7659588415186
SVN,85,2510.485055544782
SVN,86T88,2537.7896395785847
SVN,90T93,679.8716251129638
SVN,94T98,566.617794518455
SWE,01T02,8169.111449605667
SWE,03,162.66597345002072
SWE,05T06,130.61007014597874
SWE,07T08,3237.2266489812737
SWE,10T12,6243.963737363165
SWE,13T15,648.6206334517447
SWE,16,3184.3044380411884
SWE,17T18,7047.071685464305
SWE,19,1452.2779079299744
SWE,20,3713.5706863083096
SWE,21,4369.915602449144
SWE,22,2215.8283324638624
SWE,23,2076.1597944661303
SWE,24,4479.58399571088
SWE,25,6865.46155087877
SWE,26,2964.88297146002
SWE,27,2825.9522204736486
SWE,28,11327.752315067866
SWE,29T30,17734.61537770172
SWE,31T33,3993.4423870106375
SWE,35,11329.52250987803
SWE,36T39,3572.3157116053853
SWE,41T43,35546.869917048134
SWE,45T47,53540.405507852556
SWE,49,13556.037137315976
SWE,50,1355.8358404041196
SWE,51,1266.7498287861094
SWE,52,10135.924478270343
SWE,53,1967.0547961528655
SWE,55T56,9267.066617599512
SWE,58T60,10749.871146973392
SWE,61,7373.080687054455
SWE,62T63,20686.618472842016
SWE,64T66,19895.19324250805
SWE,68,45839.189940370416
SWE,69T75,40804.88455917144
SWE,77T82,18927.447816968714
SWE,84,24954.579380859417
SWE,85,28369.436169933233
SWE,86T88,54384.81612347059
SWE,90T93,6930.70896478686
SWE,94T98,8121.436808377031
THA,01T02,38503.496394211295
THA,03,4440.83868791032
THA,05T06,10160.661479055509
THA,07T08,2174.32824162213
THA,10T12,23488.91175796294
THA,13T15,14733.609502348263
THA,16,1384.5640077026878
THA,17T18,2912.5377750855614
THA,19,6619.704506990573
THA,20,11068.899317142634
THA,21,1400.33532919448
THA,22,6581.514888753936
THA,23,5451.846484740901
THA,24,3425.8600704135333
THA,25,3813.7455800131593
THA,26,19374.26904354614
THA,27,4570.728415229323
THA,28,4803.416831798651
THA,29T30,13566.034462327123
THA,31T33,9283.637822878678
THA,35,21576.90621761898
THA,36T39,2503.0153766856156
THA,41T43,11090.546514573343
THA,45T47,95655.95500644807
THA,49,9384.664736356208
THA,50,5154.3205714631185
THA,51,3607.167044581558
THA,52,586.4245237742356
THA,53,2089.343450394751
THA,55T56,17700.641285654558
THA,58T60,2785.449719245764
THA,61,6228.583757896866
THA,62T63,1726.4254309969178
THA,64T66,28802.094239086313
THA,68,13707.946620693734
THA,69T75,4307.076213291075
THA,77T82,5387.189402731689
THA,84,29800.125095997824
THA,85,20791.829731573685
THA,86T88,8628.362606555424
THA,90T93,1300.5741949766784
THA,94T98,6644.035991055787
TUN,01T02,3346.709698730854
TUN,03,632.055211830962
TUN,05T06,1117.3597490075215
TUN,07T08,127.2659301371437
TUN,10T12,1200.7186209530928
TUN,13T15,1499.3622357441645
TUN,16,120.98086635826655
TUN,17T18,175.38091178653758
TUN,19,29.352167366298204
TUN,20,314.53577363485783
TUN,21,217.83512179376737
TUN,22,95.86800637009623
TUN,23,438.63772785215167
TUN,24,66.30271141170817
TUN,25,489.97875652302173
TUN,26,381.4013011758743
TUN,27,181.3336187683983
TUN,28,413.25920632190446
TUN,29T30,427.13625671209024
TUN,31T33,253.07898744001278
TUN,35,164.1918651564689
TUN,36T39,113.33097469610065
TUN,41T43,1701.5177519915583
TUN,45T47,4006.064272036874
TUN,49,1491.7864822761958
TUN,50,116.1584532832216
TUN,51,115.48567024215288
TUN,52,780.3408189769974
TUN,53,300.04468922537393
TUN,55T56,1926.3951396956168
TUN,58T60,170.15111128569868
TUN,61,1225.2984583985246
TUN,62T63,372.059360499858
TUN,64T66,1709.7734236129932
TUN,68,2332.034572417752
TUN,69T75,1002.1385417471924
TUN,77T82,623.9522822567142
TUN,84,6739.7114039091175
TUN,85,98.488346946873
TUN,86T88,84.6514918039471
TUN,90T93,59.76586688906759
TUN,94T98,214.84086874507292
TUR,01T02,45674.216901032014
TUR,03,1146.3404376567055
TUR,05T06,2777.933925556205
TUR,07T08,6153.524842716723
TUR,10T12,21730.208128475053
TUR,13T15,29071.49451711317
TUR,16,1987.4324417638154
TUR,17T18,5512.257697426385
TUR,19,4083.970739258315
TUR,20,9205.103576210438
TUR,21,1877.863362882003
TUR,22,7746.720096696938
TUR,23,10143.20245926148
TUR,24,15748.780187320437
TUR,25,11246.225692768021
TUR,26,2878.2491183797574
TUR,27,5475.483461895537
TUR,28,7252.1295787971085
TUR,29T30,14761.223703032181
TUR,31T33,11256.036771084557
TUR,35,11741.42920627047
TUR,36T39,7180.5271192939035
TUR,41T43,58468.442562549506
TUR,45T47,97622.74256706939
TUR,49,47780.38294643181
TUR,50,4659.852064711955
TUR,51,6839.4762691329415
TUR,52,13951.20759151411
TUR,53,2059.8015052084047
TUR,55T56,24745.38811711143
TUR,58T60,3490.4835777843764
TUR,61,7870.104465303015
TUR,62T63,8743.05722674887
TUR,64T66,23863.609940678816
TUR,68,53260.51463642262
TUR,69T75,17646.06624568785
TUR,77T82,23564.34217581843
TUR,84,38299.10880342609
TUR,85,32251.6030918004
TUR,86T88,19444.83579696976
TUR,90T93,7093.887528089581
TUR,94T98,8216.220831969393
TWN,01T02,8995.070533121072
TWN,03,1511.5150691060692
TWN,05T06,691.8773290775539
TWN,07T08,659.844056684918
TWN,10T12,8454.217804474316
TWN,13T15,5361.712747454791
TWN,16,446.1751264739996
TWN,17T18,3525.414055262783
TWN,19,6156.049059909859
TWN,20,14845.522056027898
TWN,21,1461.19533688419
TWN,22,6165.600813977508
TWN,23,3607.5443299832878
TWN,24,10333.74959796673
TWN,25,10630.498202752424
TWN,26,79770.75915070606
TWN,27,5494.274378665203
TWN,28,9501.900278039258
TWN,29T30,9008.024195111197
TWN,31T33,2666.498530089414
TWN,35,6858.375269928354
TWN,36T39,3618.3382260485546
TWN,41T43,14551.190298885544
TWN,45T47,103328.60716506605
TWN,49,7755.732821821378
TWN,50,1052.3136539760262
TWN,51,2857.5687430207527
TWN,52,5402.289665880282
TWN,53,1289.1297202210137
TWN,55T56,14305.982632501256
TWN,58T60,4124.483025261136
TWN,61,8764.840670596517
TWN,62T63,5888.666523711869
TWN,64T66,39356.58122931418
TWN,68,48799.91433249987
TWN,69T75,13093.126247414852
TWN,77T82,9030.926053546928
TWN,84,39019.6916422069
TWN,85,25060.35501669955
TWN,86T88,17829.01389944713
TWN,90T93,4961.833631685313
TWN,94T98,14618.11177605376
USA,01T02,188181.57257870177
USA,03,4327.295865233796
USA,05T06,285459.844408588
USA,07T08,37509.93947653675
USA,10T12,245714.8115121351
USA,13T15,28175.868872434585
USA,16,41783.615432920255
USA,17T18,103130.34166644933
USA,19,195155.5588003953
USA,20,213963.17538424174
USA,21,168517.00045604474
USA,22,83762.6392325036
USA,23,69436.59560569466
USA,24,81713.90077691886
USA,25,157870.64023446062
USA,26,298643.7962673782
USA,27,65138.55867579639
USA,28,165092.42428241804
USA,29T30,330205.0286399707
USA,31T33,146904.04892796907
USA,35,289915.6353582966
USA,36T39,68161.6880188472
USA,41T43,868749.2812039776
USA,45T47,1982480.094405228
USA,49,314457.3937277159
USA,50,15470.275797943352
USA,51,120785.7642542434
USA,52,143884.041955027
USA,53,98243.27582792199
USA,55T56,566262.1627107204
USA,58T60,463461.1984655124
USA,61,324967.86409871513
USA,62T63,592106.0527830597
USA,64T66,1605158.011930113
USA,68,2521491.0377913914
USA,69T75,1579623.4739584252
USA,77T82,812826.0237639669
USA,84,1733414.194788316
USA,85,1104471.229767995
USA,86T88,1532952.4319346529
USA,90T93,215098.60493214347
USA,94T98,314429.6723992132
VNM,01T02,29800.19028809781
VNM,03,6162.364479033909
VNM,05T06,16204.632596066454
VNM,07T08,1003.1514951057679
VNM,10T12,11542.914619974938
VNM,13T15,18111.071309060622
VNM,16,1072.4670383210578
VNM,17T18,2006.2172893747957
VNM,19,1855.7747036164856
VNM,20,3396.3512782024845
VNM,21,1024.8181392670572
VNM,22,3244.784678040449
VNM,23,5245.083640650826
VNM,24,3222.9197912813834
VNM,25,3446.0871024690423
VNM,26,6040.783065582225
VNM,27,5232.054991303514
VNM,28,1069.889666260759
VNM,29T30,4147.644281740726
VNM,31T33,5801.9253754463425
VNM,35,6700.041011516218
VNM,36T39,1144.2777216832249
VNM,41T43,12627.997933024191
VNM,45T47,24152.776260310235
VNM,49,3532.5530521891496
VNM,50,952.1494020223709
VNM,51,923.6302829989827
VNM,52,2962.373977588568
VNM,53,510.83459063275075
VNM,55T56,7153.064298708481
VNM,58T60,730.163580518898
VNM,61,2592.6872602087087
VNM,62T63,811.4550997377796
VNM,64T66,7728.68776752645
VNM,68,7767.704689272196
VNM,69T75,5007.6605556916065
VNM,77T82,1432.3722819406169
VNM,84,5971.9180757568065
VNM,85,7499.069331414834
VNM,86T88,2489.803669113352
VNM,90T93,2288.7067361663217
VNM,94T98,1713.1447130781492
ZAF,01T02,8593.203321967634
ZAF,03,743.1140751001057
ZAF,05T06,5527.938532820202
ZAF,07T08,15305.583540235199
ZAF,10T12,10672.188564548094
ZAF,13T15,2014.7894305319978
ZAF,16,839.2782117062816
ZAF,17T18,3019.8207511433166
ZAF,19,5682.436347363193
ZAF,20,4009.485845665682
ZAF,21,874.4764261608077
ZAF,22,1310.191974021193
ZAF,23,1465.2909511162898
ZAF,24,3178.2057796885874
ZAF,25,2359.947240548825
ZAF,26,626.2509117419111
ZAF,27,1232.592258965653
ZAF,28,3217.755443491107
ZAF,29T30,4897.596828231688
ZAF,31T33,917.587105453852
ZAF,35,7963.712284340942
ZAF,36T39,4356.483843401691
ZAF,41T43,9328.171015323169
ZAF,45T47,37573.16867833656
ZAF,49,10553.901899855166
ZAF,50,263.943786829307
ZAF,51,1871.4340978343548
ZAF,52,5180.496176593007
ZAF,53,730.7466677487749
ZAF,55T56,5211.54053435393
ZAF,58T60,1562.225868594564
ZAF,61,8026.19269294884
ZAF,62T63,4516.089462196631
ZAF,64T66,24096.418715315373
ZAF,68,24786.28012847696
ZAF,69T75,14389.458859885637
ZAF,77T82,10118.366510895665
ZAF,84,29981.399429251593
ZAF,85,23896.067806781146
ZAF,86T88,17191.504851740967
ZAF,90T93,2303.644276630616
ZAF,94T98,28014.360704473926
